31336 	 -171.483900000 	 2.444527000 
31586 	 -171.493240000 	 2.435187000 
31809 	 -171.523280000 	 2.405147000 
32052 	 -171.555930000 	 2.372497000 
32284 	 -171.622440000 	 2.305987000 
32502 	 -171.656860000 	 2.271567000 
32717 	 -171.676050000 	 2.252377000 
32950 	 -171.676050000 	 2.252377000 
33217 	 -171.696170000 	 2.232257000 
33462 	 -171.705020000 	 2.223407000 
33700 	 -171.709540000 	 2.218887000 
33957 	 -171.727340000 	 2.201087000 
34202 	 -171.745440000 	 2.182987000 
34449 	 -171.779230000 	 2.149197000 
34676 	 -171.789810000 	 2.138617000 
34913 	 -171.794780000 	 2.133647000 
35157 	 -171.797350000 	 2.131077000 
35405 	 -171.846970000 	 2.081457000 
35614 	 -171.870450000 	 2.057977000 
35840 	 -171.885180000 	 2.043247000 
36052 	 -171.896500000 	 2.031927000 
36282 	 -171.896500000 	 2.031927000 
36509 	 -171.949470000 	 1.978957000 
36721 	 -171.964330000 	 1.964097000 
36964 	 -171.974690000 	 1.953737000 
37184 	 -171.977260000 	 1.951167000 
37392 	 -171.978880000 	 1.949547000 
37610 	 -171.978880000 	 1.949547000 
37859 	 -171.979760000 	 1.948667000 
38084 	 -171.994600000 	 1.933827000 
38333 	 -172.027110000 	 1.901317000 
38569 	 -172.027110000 	 1.901317000 
38806 	 -172.042930000 	 1.885497000 
39051 	 -172.049410000 	 1.879017000 
39297 	 -172.053300000 	 1.875127000 
39538 	 -172.055100000 	 1.873327000 
39772 	 -172.078860000 	 1.849567000 
40005 	 -172.110050000 	 1.818377000 
40220 	 -172.110050000 	 1.818377000 
40449 	 -172.110050000 	 1.818377000 
40664 	 -172.110050000 	 1.818377000 
40907 	 -172.110050000 	 1.818377000 
41120 	 -172.112620000 	 1.815807000 
41340 	 -172.127640000 	 1.800787000 
41573 	 -172.127900000 	 1.800527000 
41790 	 -172.127900000 	 1.800527000 
42017 	 -172.156810000 	 1.771617000 
42251 	 -172.156810000 	 1.771617000 
42481 	 -172.157990000 	 1.770437000 
42708 	 -172.158040000 	 1.770387000 
42942 	 -172.180940000 	 1.747487000 
43164 	 -172.186170000 	 1.742257000 
43373 	 -172.187190000 	 1.741237000 
43614 	 -172.187190000 	 1.741237000 
43840 	 -172.193960000 	 1.734467000 
44068 	 -172.194240000 	 1.734187000 
44317 	 -172.206940000 	 1.721487000 
44541 	 -172.210580000 	 1.717847000 
44756 	 -172.210580000 	 1.717847000 
44979 	 -172.210580000 	 1.717847000 
45202 	 -172.214330000 	 1.714097000 
45416 	 -172.214330000 	 1.714097000 
45643 	 -172.214330000 	 1.714097000 
45850 	 -172.215990000 	 1.712437000 
46081 	 -172.215990000 	 1.712437000 
46299 	 -172.215990000 	 1.712437000 
46532 	 -172.215990000 	 1.712437000 
46747 	 -172.215990000 	 1.712437000 
46962 	 -172.215990000 	 1.712437000 
47198 	 -172.215990000 	 1.712437000 
47425 	 -172.215990000 	 1.712437000 
47643 	 -172.221940000 	 1.706487000 
47867 	 -172.221940000 	 1.706487000 
48091 	 -172.236650000 	 1.691777000 
48304 	 -172.248290000 	 1.680137000 
48534 	 -172.254760000 	 1.673667000 
48751 	 -172.254830000 	 1.673597000 
48964 	 -172.264250000 	 1.664177000 
49201 	 -172.269550000 	 1.658877000 
49452 	 -172.270270000 	 1.658157000 
49691 	 -172.277910000 	 1.650517000 
49939 	 -172.300150000 	 1.628277000 
50174 	 -172.300150000 	 1.628277000 
50402 	 -172.302720000 	 1.625707000 
50646 	 -172.302720000 	 1.625707000 
50888 	 -172.314310000 	 1.614117000 
51142 	 -172.314310000 	 1.614117000 
51385 	 -172.314310000 	 1.614117000 
51596 	 -172.314310000 	 1.614117000 
51824 	 -172.314420000 	 1.614007000 
52044 	 -172.335140000 	 1.593287000 
52255 	 -172.335140000 	 1.593287000 
52466 	 -172.335140000 	 1.593287000 
52675 	 -172.335140000 	 1.593287000 
52887 	 -172.347310000 	 1.581117000 
53099 	 -172.347310000 	 1.581117000 
53333 	 -172.363050000 	 1.565377000 
53549 	 -172.363050000 	 1.565377000 
53780 	 -172.366910000 	 1.561517000 
54022 	 -172.369480000 	 1.558947000 
54258 	 -172.379540000 	 1.548887000 
54503 	 -172.379540000 	 1.548887000 
54749 	 -172.379540000 	 1.548887000 
54993 	 -172.380720000 	 1.547707000 
55235 	 -172.399810000 	 1.528617000 
55473 	 -172.399810000 	 1.528617000 
55707 	 -172.399810000 	 1.528617000 
55947 	 -172.399810000 	 1.528617000 
56152 	 -172.399810000 	 1.528617000 
56373 	 -172.403560000 	 1.524867000 
56571 	 -172.403560000 	 1.524867000 
56766 	 -172.403560000 	 1.524867000 
56983 	 -172.403560000 	 1.524867000 
57183 	 -172.407630000 	 1.520797000 
57389 	 -172.407630000 	 1.520797000 
57613 	 -172.423370000 	 1.505057000 
57830 	 -172.428640000 	 1.499787000 
58043 	 -172.428640000 	 1.499787000 
58298 	 -172.428680000 	 1.499747000 
58550 	 -172.428680000 	 1.499747000 
58789 	 -172.428680000 	 1.499747000 
59037 	 -172.428760000 	 1.499667000 
59299 	 -172.428760000 	 1.499667000 
59547 	 -172.428760000 	 1.499667000 
59772 	 -172.428760000 	 1.499667000 
60019 	 -172.430310000 	 1.498117000 
60281 	 -172.440180000 	 1.488247000 
60532 	 -172.441990000 	 1.486437000 
60733 	 -172.441990000 	 1.486437000 
60941 	 -172.441990000 	 1.486437000 
61154 	 -172.464100000 	 1.464327000 
61366 	 -172.464100000 	 1.464327000 
61585 	 -172.464100000 	 1.464327000 
61779 	 -172.471910000 	 1.456517000 
61970 	 -172.478380000 	 1.450047000 
62175 	 -172.478380000 	 1.450047000 
62375 	 -172.478380000 	 1.450047000 
62571 	 -172.478970000 	 1.449457000 
62817 	 -172.480220000 	 1.448207000 
63080 	 -172.480220000 	 1.448207000 
63331 	 -172.480220000 	 1.448207000 
63577 	 -172.495960000 	 1.432467000 
63836 	 -172.501590000 	 1.426837000 
64082 	 -172.513530000 	 1.414897000 
64348 	 -172.513530000 	 1.414897000 
64592 	 -172.519950000 	 1.408477000 
64854 	 -172.519950000 	 1.408477000 
65122 	 -172.520510000 	 1.407917000 
65321 	 -172.520510000 	 1.407917000 
65528 	 -172.536260000 	 1.392167000 
65728 	 -172.536260000 	 1.392167000 
65927 	 -172.536260000 	 1.392167000 
66125 	 -172.542730000 	 1.385697000 
66318 	 -172.543540000 	 1.384887000 
66535 	 -172.564540000 	 1.363887000 
66741 	 -172.564540000 	 1.363887000 
66955 	 -172.565720000 	 1.362707000 
67161 	 -172.572120000 	 1.356307000 
67414 	 -172.572120000 	 1.356307000 
67647 	 -172.578590000 	 1.349837000 
67897 	 -172.582340000 	 1.346087000 
68136 	 -172.584850000 	 1.343577000 
68377 	 -172.584850000 	 1.343577000 
68612 	 -172.602770000 	 1.325657000 
68869 	 -172.607300000 	 1.321127000 
69111 	 -172.625220000 	 1.303207000 
69373 	 -172.626110000 	 1.302317000 
69617 	 -172.626110000 	 1.302317000 
69811 	 -172.626110000 	 1.302317000 
70007 	 -172.628680000 	 1.299747000 
70205 	 -172.631590000 	 1.296837000 
70394 	 -172.639030000 	 1.289397000 
70597 	 -172.639030000 	 1.289397000 
70809 	 -172.639030000 	 1.289397000 
71010 	 -172.660470000 	 1.267957000 
71194 	 -172.669510000 	 1.258917000 
71387 	 -172.678550000 	 1.249877000 
71579 	 -172.678590000 	 1.249837000 
71803 	 -172.681530000 	 1.246897000 
72033 	 -172.689720000 	 1.238707000 
72271 	 -172.693510000 	 1.234917000 
72497 	 -172.694690000 	 1.233737000 
72737 	 -172.694690000 	 1.233737000 
72966 	 -172.703730000 	 1.224697000 
73199 	 -172.704910000 	 1.223517000 
73435 	 -172.704910000 	 1.223517000 
73665 	 -172.704910000 	 1.223517000 
73913 	 -172.706090000 	 1.222337000 
74144 	 -172.706090000 	 1.222337000 
74362 	 -172.714280000 	 1.214147000 
74577 	 -172.714280000 	 1.214147000 
74802 	 -172.721560000 	 1.206867000 
75043 	 -172.721560000 	 1.206867000 
75274 	 -172.721560000 	 1.206867000 
75495 	 -172.721560000 	 1.206867000 
75708 	 -172.721560000 	 1.206867000 
75933 	 -172.721560000 	 1.206867000 
76165 	 -172.721560000 	 1.206867000 
76405 	 -172.722410000 	 1.206017000 
76617 	 -172.723590000 	 1.204837000 
76845 	 -172.723590000 	 1.204837000 
77077 	 -172.731980000 	 1.196447000 
77307 	 -172.731980000 	 1.196447000 
77554 	 -172.731980000 	 1.196447000 
77800 	 -172.739560000 	 1.188867000 
78040 	 -172.739560000 	 1.188867000 
78267 	 -172.739560000 	 1.188867000 
78489 	 -172.758320000 	 1.170107000 
78707 	 -172.760890000 	 1.167537000 
78916 	 -172.760890000 	 1.167537000 
79144 	 -172.760890000 	 1.167537000 
79361 	 -172.761260000 	 1.167167000 
79587 	 -172.761260000 	 1.167167000 
79820 	 -172.761260000 	 1.167167000 
80040 	 -172.761260000 	 1.167167000 
80254 	 -172.761260000 	 1.167167000 
80469 	 -172.761260000 	 1.167167000 
80693 	 -172.761260000 	 1.167167000 
80925 	 -172.761820000 	 1.166607000 
81175 	 -172.761820000 	 1.166607000 
81433 	 -172.761820000 	 1.166607000 
81657 	 -172.783050000 	 1.145377000 
81882 	 -172.783050000 	 1.145377000 
82108 	 -172.811050000 	 1.117377000 
82331 	 -172.811050000 	 1.117377000 
82551 	 -172.825170000 	 1.103257000 
82779 	 -172.825980000 	 1.102447000 
83001 	 -172.825980000 	 1.102447000 
83207 	 -172.825980000 	 1.102447000 
83426 	 -172.825980000 	 1.102447000 
83652 	 -172.843750000 	 1.084677000 
83859 	 -172.843750000 	 1.084677000 
84076 	 -172.852790000 	 1.075637000 
84284 	 -172.861520000 	 1.066907000 
84497 	 -172.861520000 	 1.066907000 
84707 	 -172.868320000 	 1.060107000 
84909 	 -172.868320000 	 1.060107000 
85122 	 -172.868320000 	 1.060107000 
85349 	 -172.873830000 	 1.054597000 
85563 	 -172.873830000 	 1.054597000 
85805 	 -172.873920000 	 1.054507000 
86034 	 -172.880340000 	 1.048087000 
86250 	 -172.880340000 	 1.048087000 
86465 	 -172.880340000 	 1.048087000 
86683 	 -172.889380000 	 1.039047000 
86896 	 -172.889380000 	 1.039047000 
87122 	 -172.889380000 	 1.039047000 
87347 	 -172.889380000 	 1.039047000 
87564 	 -172.892320000 	 1.036107000 
87799 	 -172.892320000 	 1.036107000 
88018 	 -172.892320000 	 1.036107000 
88229 	 -172.894080000 	 1.034347000 
88449 	 -172.894080000 	 1.034347000 
88669 	 -172.894080000 	 1.034347000 
88878 	 -172.894080000 	 1.034347000 
89095 	 -172.894080000 	 1.034347000 
89322 	 -172.894080000 	 1.034347000 
89550 	 -172.894080000 	 1.034347000 
89767 	 -172.894080000 	 1.034347000 
89992 	 -172.911710000 	 1.016717000 
90196 	 -172.911710000 	 1.016717000 
90413 	 -172.912890000 	 1.015537000 
90613 	 -172.912890000 	 1.015537000 
90823 	 -172.912890000 	 1.015537000 
91061 	 -172.912890000 	 1.015537000 
91289 	 -172.912890000 	 1.015537000 
91522 	 -172.912890000 	 1.015537000 
91738 	 -172.912890000 	 1.015537000 
91978 	 -172.912890000 	 1.015537000 
92219 	 -172.912890000 	 1.015537000 
92459 	 -172.912890000 	 1.015537000 
92673 	 -172.912890000 	 1.015537000 
92934 	 -172.912890000 	 1.015537000 
93157 	 -172.912890000 	 1.015537000 
93387 	 -172.915460000 	 1.012967000 
93621 	 -172.915460000 	 1.012967000 
93854 	 -172.915460000 	 1.012967000 
94080 	 -172.915460000 	 1.012967000 
94293 	 -172.915460000 	 1.012967000 
94523 	 -172.915460000 	 1.012967000 
94746 	 -172.916650000 	 1.011777000 
94959 	 -172.916650000 	 1.011777000 
95164 	 -172.916650000 	 1.011777000 
95387 	 -172.916650000 	 1.011777000 
95598 	 -172.916650000 	 1.011777000 
95803 	 -172.916650000 	 1.011777000 
96008 	 -172.916650000 	 1.011777000 
96229 	 -172.916650000 	 1.011777000 
96485 	 -172.916650000 	 1.011777000 
96726 	 -172.916650000 	 1.011777000 
96962 	 -172.916650000 	 1.011777000 
97191 	 -172.916650000 	 1.011777000 
97430 	 -172.916650000 	 1.011777000 
97675 	 -172.916650000 	 1.011777000 
97911 	 -172.916650000 	 1.011777000 
98161 	 -172.916650000 	 1.011777000 
98411 	 -172.916650000 	 1.011777000 
98647 	 -172.916650000 	 1.011777000 
98852 	 -172.916650000 	 1.011777000 
99076 	 -172.916650000 	 1.011777000 
99280 	 -172.916650000 	 1.011777000 
99476 	 -172.916650000 	 1.011777000 
99671 	 -172.916650000 	 1.011777000 
99879 	 -172.916650000 	 1.011777000 
100081 	 -172.916650000 	 1.011777000 
100277 	 -172.916650000 	 1.011777000 
100473 	 -172.916650000 	 1.011777000 
100670 	 -172.916650000 	 1.011777000 
100915 	 -172.916650000 	 1.011777000 
101151 	 -172.925690000 	 1.002737000 
101420 	 -172.925690000 	 1.002737000 
101642 	 -172.925690000 	 1.002737000 
101889 	 -172.926870000 	 1.001557000 
102137 	 -172.926870000 	 1.001557000 
102375 	 -172.934550000 	 0.993877000 
102613 	 -172.934550000 	 0.993877000 
102866 	 -172.934550000 	 0.993877000 
103104 	 -172.934550000 	 0.993877000 
103303 	 -172.934550000 	 0.993877000 
103507 	 -172.938300000 	 0.990127000 
103716 	 -172.938300000 	 0.990127000 
103921 	 -172.938300000 	 0.990127000 
104124 	 -172.938300000 	 0.990127000 
104346 	 -172.938300000 	 0.990127000 
104556 	 -172.938300000 	 0.990127000 
104769 	 -172.950840000 	 0.977587000 
104967 	 -172.952020000 	 0.976407000 
105179 	 -172.952020000 	 0.976407000 
105424 	 -172.952020000 	 0.976407000 
105678 	 -172.952020000 	 0.976407000 
105933 	 -172.952020000 	 0.976407000 
106188 	 -172.953200000 	 0.975227000 
106451 	 -172.953200000 	 0.975227000 
106708 	 -172.953200000 	 0.975227000 
106951 	 -172.954380000 	 0.974047000 
107225 	 -172.954380000 	 0.974047000 
107475 	 -172.954380000 	 0.974047000 
107722 	 -172.954380000 	 0.974047000 
107906 	 -172.954380000 	 0.974047000 
108102 	 -172.954380000 	 0.974047000 
108307 	 -172.954380000 	 0.974047000 
108507 	 -172.954380000 	 0.974047000 
108710 	 -172.954380000 	 0.974047000 
108911 	 -172.954380000 	 0.974047000 
109108 	 -172.954380000 	 0.974047000 
109324 	 -172.954380000 	 0.974047000 
109519 	 -172.954380000 	 0.974047000 
109711 	 -172.954380000 	 0.974047000 
109960 	 -172.954380000 	 0.974047000 
110213 	 -172.954380000 	 0.974047000 
110467 	 -172.954380000 	 0.974047000 
110702 	 -172.954380000 	 0.974047000 
110952 	 -172.954380000 	 0.974047000 
111189 	 -172.954380000 	 0.974047000 
111424 	 -172.954380000 	 0.974047000 
111640 	 -172.954380000 	 0.974047000 
111876 	 -172.954380000 	 0.974047000 
112149 	 -172.954380000 	 0.974047000 
112348 	 -172.962570000 	 0.965857000 
112566 	 -172.962570000 	 0.965857000 
112766 	 -172.962570000 	 0.965857000 
112985 	 -172.962570000 	 0.965857000 
113205 	 -172.962570000 	 0.965857000 
113411 	 -172.962570000 	 0.965857000 
113631 	 -172.962570000 	 0.965857000 
113863 	 -172.962570000 	 0.965857000 
114092 	 -172.962570000 	 0.965857000 
114296 	 -172.962570000 	 0.965857000 
114530 	 -172.962570000 	 0.965857000 
114761 	 -172.962570000 	 0.965857000 
114985 	 -172.963750000 	 0.964677000 
115223 	 -172.963750000 	 0.964677000 
115447 	 -172.963750000 	 0.964677000 
115682 	 -172.963750000 	 0.964677000 
115920 	 -172.963750000 	 0.964677000 
116176 	 -172.963750000 	 0.964677000 
116403 	 -172.963750000 	 0.964677000 
116654 	 -172.963750000 	 0.964677000 
116863 	 -172.963750000 	 0.964677000 
117074 	 -172.963750000 	 0.964677000 
117293 	 -172.963750000 	 0.964677000 
117513 	 -172.963750000 	 0.964677000 
117735 	 -172.963750000 	 0.964677000 
117947 	 -172.963750000 	 0.964677000 
118158 	 -172.963750000 	 0.964677000 
118377 	 -172.963750000 	 0.964677000 
118617 	 -172.963750000 	 0.964677000 
118830 	 -172.963750000 	 0.964677000 
119070 	 -172.967690000 	 0.960737000 
119290 	 -172.967690000 	 0.960737000 
119529 	 -172.985460000 	 0.942967000 
119765 	 -172.985460000 	 0.942967000 
119990 	 -172.985460000 	 0.942967000 
120243 	 -172.985460000 	 0.942967000 
120474 	 -172.985460000 	 0.942967000 
120690 	 -172.985460000 	 0.942967000 
120930 	 -172.985460000 	 0.942967000 
121169 	 -172.985460000 	 0.942967000 
121372 	 -172.985460000 	 0.942967000 
121593 	 -172.985460000 	 0.942967000 
121798 	 -172.985460000 	 0.942967000 
122017 	 -172.985460000 	 0.942967000 
122217 	 -172.985460000 	 0.942967000 
122417 	 -172.985460000 	 0.942967000 
122623 	 -172.985460000 	 0.942967000 
122831 	 -172.986640000 	 0.941787000 
123049 	 -172.986640000 	 0.941787000 
123263 	 -172.986640000 	 0.941787000 
123506 	 -172.995680000 	 0.932747000 
123740 	 -173.001150000 	 0.927277000 
123967 	 -173.002330000 	 0.926097000 
124186 	 -173.002350000 	 0.926077000 
124413 	 -173.002350000 	 0.926077000 
124631 	 -173.002350000 	 0.926077000 
124859 	 -173.002350000 	 0.926077000 
125094 	 -173.002350000 	 0.926077000 
125308 	 -173.021200000 	 0.907227000 
125537 	 -173.023560000 	 0.904867000 
125783 	 -173.023560000 	 0.904867000 
126022 	 -173.023560000 	 0.904867000 
126258 	 -173.023560000 	 0.904867000 
126478 	 -173.023560000 	 0.904867000 
126709 	 -173.023560000 	 0.904867000 
126940 	 -173.023560000 	 0.904867000 
127173 	 -173.023560000 	 0.904867000 
127397 	 -173.024740000 	 0.903687000 
127632 	 -173.024740000 	 0.903687000 
127867 	 -173.024740000 	 0.903687000 
128085 	 -173.024740000 	 0.903687000 
128307 	 -173.024740000 	 0.903687000 
128509 	 -173.030530000 	 0.897897000 
128725 	 -173.033100000 	 0.895327000 
128938 	 -173.033100000 	 0.895327000 
129168 	 -173.033100000 	 0.895327000 
129386 	 -173.033100000 	 0.895327000 
129615 	 -173.033100000 	 0.895327000 
129825 	 -173.033100000 	 0.895327000 
130039 	 -173.043760000 	 0.884667000 
130257 	 -173.043760000 	 0.884667000 
130490 	 -173.043760000 	 0.884667000 
130726 	 -173.043760000 	 0.884667000 
130951 	 -173.043760000 	 0.884667000 
131196 	 -173.043760000 	 0.884667000 
131437 	 -173.043760000 	 0.884667000 
131680 	 -173.043760000 	 0.884667000 
131904 	 -173.043760000 	 0.884667000 
132151 	 -173.043760000 	 0.884667000 
132379 	 -173.043760000 	 0.884667000 
132583 	 -173.043760000 	 0.884667000 
132791 	 -173.043760000 	 0.884667000 
132998 	 -173.043760000 	 0.884667000 
133206 	 -173.043760000 	 0.884667000 
133419 	 -173.043760000 	 0.884667000 
133627 	 -173.043760000 	 0.884667000 
133861 	 -173.044940000 	 0.883487000 
134091 	 -173.044940000 	 0.883487000 
134308 	 -173.048510000 	 0.879917000 
134512 	 -173.048510000 	 0.879917000 
134730 	 -173.048510000 	 0.879917000 
134963 	 -173.048510000 	 0.879917000 
135192 	 -173.052150000 	 0.876277000 
135439 	 -173.052150000 	 0.876277000 
135672 	 -173.052150000 	 0.876277000 
135892 	 -173.052150000 	 0.876277000 
136118 	 -173.052150000 	 0.876277000 
136345 	 -173.052150000 	 0.876277000 
136575 	 -173.052150000 	 0.876277000 
136827 	 -173.052150000 	 0.876277000 
137038 	 -173.052150000 	 0.876277000 
137255 	 -173.052150000 	 0.876277000 
137468 	 -173.052150000 	 0.876277000 
137685 	 -173.052150000 	 0.876277000 
137893 	 -173.052150000 	 0.876277000 
138111 	 -173.052150000 	 0.876277000 
138321 	 -173.052150000 	 0.876277000 
138544 	 -173.052150000 	 0.876277000 
138760 	 -173.052150000 	 0.876277000 
138967 	 -173.052150000 	 0.876277000 
139204 	 -173.052150000 	 0.876277000 
139442 	 -173.052150000 	 0.876277000 
139660 	 -173.053330000 	 0.875097000 
139877 	 -173.053330000 	 0.875097000 
140105 	 -173.053330000 	 0.875097000 
140340 	 -173.053330000 	 0.875097000 
140561 	 -173.053330000 	 0.875097000 
140785 	 -173.053330000 	 0.875097000 
141000 	 -173.053330000 	 0.875097000 
141233 	 -173.053330000 	 0.875097000 
141433 	 -173.053330000 	 0.875097000 
141638 	 -173.053330000 	 0.875097000 
141850 	 -173.053330000 	 0.875097000 
142052 	 -173.053330000 	 0.875097000 
142256 	 -173.053330000 	 0.875097000 
142453 	 -173.053330000 	 0.875097000 
142658 	 -173.053330000 	 0.875097000 
142875 	 -173.053330000 	 0.875097000 
143073 	 -173.053330000 	 0.875097000 
143280 	 -173.054510000 	 0.873917000 
143525 	 -173.055690000 	 0.872737000 
143771 	 -173.055690000 	 0.872737000 
144006 	 -173.055690000 	 0.872737000 
144262 	 -173.055690000 	 0.872737000 
144510 	 -173.056870000 	 0.871557000 
144755 	 -173.065860000 	 0.862567000 
144992 	 -173.065860000 	 0.862567000 
145238 	 -173.065860000 	 0.862567000 
145474 	 -173.065860000 	 0.862567000 
145729 	 -173.065860000 	 0.862567000 
145931 	 -173.065860000 	 0.862567000 
146124 	 -173.065860000 	 0.862567000 
146323 	 -173.067040000 	 0.861387000 
146533 	 -173.067040000 	 0.861387000 
146726 	 -173.067040000 	 0.861387000 
146918 	 -173.074350000 	 0.854077000 
147109 	 -173.074350000 	 0.854077000 
147313 	 -173.074350000 	 0.854077000 
147507 	 -173.074350000 	 0.854077000 
147732 	 -173.074350000 	 0.854077000 
147970 	 -173.083390000 	 0.845037000 
148202 	 -173.083390000 	 0.845037000 
148445 	 -173.083390000 	 0.845037000 
148708 	 -173.101160000 	 0.827267000 
148971 	 -173.101160000 	 0.827267000 
149204 	 -173.101160000 	 0.827267000 
149460 	 -173.101160000 	 0.827267000 
149703 	 -173.101160000 	 0.827267000 
149953 	 -173.101160000 	 0.827267000 
150207 	 -173.101160000 	 0.827267000 
150427 	 -173.101160000 	 0.827267000 
150642 	 -173.101160000 	 0.827267000 
150852 	 -173.101160000 	 0.827267000 
151058 	 -173.101160000 	 0.827267000 
151274 	 -173.101160000 	 0.827267000 
151483 	 -173.101160000 	 0.827267000 
151682 	 -173.101160000 	 0.827267000 
151877 	 -173.101160000 	 0.827267000 
152085 	 -173.101160000 	 0.827267000 
152312 	 -173.101160000 	 0.827267000 
152562 	 -173.101160000 	 0.827267000 
152786 	 -173.101160000 	 0.827267000 
153034 	 -173.101160000 	 0.827267000 
153288 	 -173.101160000 	 0.827267000 
153513 	 -173.106820000 	 0.821607000 
153764 	 -173.106820000 	 0.821607000 
153998 	 -173.106820000 	 0.821607000 
154228 	 -173.106820000 	 0.821607000 
154488 	 -173.106820000 	 0.821607000 
154745 	 -173.106820000 	 0.821607000 
154959 	 -173.106820000 	 0.821607000 
155187 	 -173.109390000 	 0.819037000 
155398 	 -173.109390000 	 0.819037000 
155610 	 -173.109390000 	 0.819037000 
155809 	 -173.110570000 	 0.817857000 
156011 	 -173.110570000 	 0.817857000 
156216 	 -173.110570000 	 0.817857000 
156414 	 -173.110570000 	 0.817857000 
156620 	 -173.110570000 	 0.817857000 
156829 	 -173.110570000 	 0.817857000 
157060 	 -173.110570000 	 0.817857000 
157278 	 -173.110570000 	 0.817857000 
157522 	 -173.110570000 	 0.817857000 
157760 	 -173.110570000 	 0.817857000 
157987 	 -173.110570000 	 0.817857000 
158228 	 -173.110570000 	 0.817857000 
158453 	 -173.110570000 	 0.817857000 
158692 	 -173.110570000 	 0.817857000 
158943 	 -173.110570000 	 0.817857000 
159176 	 -173.110570000 	 0.817857000 
159399 	 -173.110570000 	 0.817857000 
159606 	 -173.110570000 	 0.817857000 
159835 	 -173.119610000 	 0.808817000 
160057 	 -173.119610000 	 0.808817000 
160278 	 -173.119610000 	 0.808817000 
160486 	 -173.119610000 	 0.808817000 
160716 	 -173.119610000 	 0.808817000 
160933 	 -173.122180000 	 0.806247000 
161142 	 -173.122180000 	 0.806247000 
161357 	 -173.122180000 	 0.806247000 
161569 	 -173.122180000 	 0.806247000 
161781 	 -173.139950000 	 0.788477000 
162010 	 -173.139950000 	 0.788477000 
162227 	 -173.141130000 	 0.787297000 
162460 	 -173.141130000 	 0.787297000 
162692 	 -173.141130000 	 0.787297000 
