    wuid       type    barrier   max-dist    sad-fcs   mins-fcs   pref-fcs    result
     382     random    1.51191    0.00000        275        165          0    repeat-13
     234     random    0.00000    0.00000        665        253          0    Not Connected
     308     random    1.48054    0.00000        407        187          0    good-19
     275     random    3.44367    0.00000        286        305          0    barrier > max_thermal_window
     385     random    1.61547    0.00000        401        205          0    good-20
     399     random    3.44371    0.00000        290        305          0    barrier > max_thermal_window
     110     random    1.20702    0.00000        375        221          0    good-21
     417     random    1.49141    0.00000        240        211          0    good-22
     422     random    2.18131    0.00000        518        167          0    barrier > max_thermal_window
     463     random    0.00000    0.00000        632        223          0    Not Connected
     239     random    6.20465    0.00000        448        287          0    barrier > max_thermal_window
      77     random    0.00000    0.00000        445        183          0    Not Connected
     236     random    0.60106    0.00000        203        153          0    repeat-14
     105     random    0.98563    0.00000        283        183          0    repeat-9
     223     random    0.00000    0.00000        515        167          0    Not Connected
     112     random    0.00000    0.00000        773        151          0    Not Connected
      54     random    3.44368    0.00000        189        305          0    barrier > max_thermal_window
     405     random    2.10127    0.00000        375        213          0    barrier > max_thermal_window
     454     random    0.00000    0.00000        299        185          0    Not Connected
      59     random    0.00000    0.00000        418        127          0    Not Connected
      76     random    3.41051    0.00000        511        317          0    barrier > max_thermal_window
     164     random    0.00000    0.00000        368        361          0    Not Connected
     372     random    4.20361    0.00000        338        201          0    barrier > max_thermal_window
     498     random    0.98563    0.00000        305        187          0    repeat-9
     349     random    5.36935    0.00000        513        353          0    barrier > max_thermal_window
      55     random    0.00000    0.00000        447        367          0    Not Connected
     459     random    0.00000    0.00000        366        271          0    Not Connected
     398     random    0.00000    0.00000        761        423          0    Not Connected
     256     random    0.00000    0.00000        742        289          0    Not Connected
     446     random    0.00000    0.00000        508        151          0    Not Connected
     175     random    0.00000    0.00000        363        269          0    Not Connected
     394     random    1.48054    0.00000        490        185          0    good-23
     397     random    0.00000    0.00000        383        193          0    Not Connected
     255     random    2.10126    0.00000        313        213          0    barrier > max_thermal_window
     390     random    0.98563    0.00000        234        189          0    repeat-10
     160     random    3.41040    0.00000        223        341          0    barrier > max_thermal_window
      92     random    0.61954    0.00000        310        147          0    good-24
      19     random    0.00000    0.00000        653        181          0    Not Connected
     291     random    0.00000    0.00000        358        183          0    Not Connected
     140     random    1.49328    0.00000        239        213          0    repeat-11
     207     random    2.10616    0.00000        332        209          0    barrier > max_thermal_window
     325     random    3.41040    0.00000        236        341          0    barrier > max_thermal_window
      65     random    1.51191    0.00000        180        167          0    repeat-13
      80     random    0.00000    0.00000        377        319          0    Not Connected
     279     random    0.00000    0.00000        591        275          0    Not Connected
     214     random    0.00000    0.00000        484        171          0    Not Connected
     304     random    4.20361    0.00000        345        205          0    barrier > max_thermal_window
     303     random    0.98563    0.00000        250        189          0    repeat-10
      74     random    0.98880    0.00000        256        187          0    repeat-5
     168     random    4.20341    0.00000        246        203          0    barrier > max_thermal_window
     272     random    0.00000    0.00000        310        137          0    Not Connected
     251     random    1.84890    0.00000        398        263          0    barrier > max_thermal_window
      43     random    0.00000    0.00000        438        197          0    Not Connected
      67     random    3.44301    0.00000        307        343          0    barrier > max_thermal_window
     240     random    0.00000    0.00000        360        217          0    Not Connected
     106     random    0.00000    0.00000        359        135          0    Not Connected
     205     random    3.45874    0.00000        300        225          0    barrier > max_thermal_window
     210     random    0.00000    0.00000        312        127          0    Not Connected
     151     random    3.21462    0.00000        271        225          0    barrier > max_thermal_window
     267     random    2.10616    0.00000        414        207          0    barrier > max_thermal_window
     184     random    1.51266    0.00000        236        171          0    good-25
      75     random    0.00000    0.00000        587        261          0    Not Connected
     485     random    0.00000    0.00000        646        123          0    Not Connected
     370     random    0.00000    0.00000        431        211          0    Not Connected
     228     random    0.98563    0.00000        238        189          0    repeat-9
     116     random    3.69980    0.00000        526        253          0    barrier > max_thermal_window
     127     random    3.45841    0.00000        304        217          0    barrier > max_thermal_window
     119     random    0.00000    0.00000        410        157          0    Not Connected
     409     random    0.00000    0.00000        584        229          0    Not Connected
     176     random    0.98563    0.00000        245        189          0    repeat-10
     465     random    0.00000    0.00000        609        273          0    Not Connected
     389     random    2.10126    0.00000        329        213          0    barrier > max_thermal_window
      69     random    0.60106    0.00000        314        147          0    repeat-14
     425     random    0.00000    0.00000        370        265          0    Not Connected
     458     random    3.44370    0.00000        383        309          0    barrier > max_thermal_window
     327     random    0.98880    0.00000        246        185          0    repeat-5
      60     random    0.00000    0.00000        488        155          0    Not Connected
      31     random    1.51191    0.00000        220        161          0    good-26
     225     random    1.51266    0.00000        260        171          0    repeat-25
      50     random    0.00000    0.00000        570        355          0    Not Connected
     341     random    1.48296    0.00000        386        181          0    good-27
      51     random    0.00000    0.00000        540        181          0    Not Connected
      41     random    0.00000    0.00000        315        133          0    Not Connected
     197     random    2.10126    0.00000        435        199          0    barrier > max_thermal_window
     408     random    0.00000    0.00000        315        191          0    Not Connected
     181     random    0.98563    0.00000        261        191          0    repeat-9
     352     random    0.00000    0.00000        430        167          0    Not Connected
     324     random    0.00000    0.00000        466        357          0    Not Connected
     355     random    3.44368    0.00000        269        307          0    barrier > max_thermal_window
     129     random    0.00000    0.00000        460        197          0    Not Connected
     414     random    0.00000    0.00000        366        205          0    Not Connected
     416     random    0.00000    0.00000        286        203          0    Not Connected
     189     random    0.00000    0.00000        341        147          0    Not Connected
     311     random    3.45874    0.00000        294        239          0    barrier > max_thermal_window
     126     random    3.44301    0.00000        282        321          0    barrier > max_thermal_window
     375     random    4.20361    0.00000        200        205          0    barrier > max_thermal_window
     312     random    0.98563    0.00000        273        189          0    repeat-10
     243     random    0.00000    0.00000        410        221          0    Not Connected
     450     random    0.61955    0.00000        311        147          0    repeat-24
     295     random    0.00000    0.00000        298        137          0    Not Connected
     115     random    0.00000    0.00000        707        211          0    Not Connected
     221     random    1.51266    0.00000        253        165          0    repeat-25
     248     random    0.00000    0.00000        299        113          0    Not Connected
     307     random    0.00000    0.00000        335        183          0    Not Connected
     359     random    0.00000    0.00000        966        149          0    Not Connected
     233     random    3.45931    0.00000        804        217          0    barrier > max_thermal_window
     285     random    0.00000    0.00000       1053        203          0    Not Connected
     301     random    1.51266    0.00000        227        169          0    repeat-25
     258     random    1.48055    0.00000        290        185          0    repeat-23
      35     random    0.98708    0.00000        241        187          0    repeat-6
       6     random    2.08415    0.00000        272        275          0    barrier > max_thermal_window
     242     random    0.00000    0.00000        668        153          0    Not Connected
     150     random    1.51281    0.00000        164        165          0    good-28
     393     random    0.00000    0.00000        507        197          0    Not Connected
      56     random    5.96148    0.00000        308        265          0    barrier > max_thermal_window
     361     random    1.51191    0.00000        252        165          0    repeat-26
     167     random    0.00000    0.00000        536        203          0    Not Connected
     438     random    0.00000    0.00000        382        187          0    Not Connected
     493     random    3.44367    0.00000        319        309          0    barrier > max_thermal_window
     433     random    0.00000    0.00000        404        159          0    Not Connected
     125     random    3.44301    0.00000        318        309          0    barrier > max_thermal_window
     358     random    3.45841    0.00000        216        217          0    barrier > max_thermal_window
     326     random    0.00000    0.00000        236        233          0    Not Connected
     237     random    1.51191    0.00000        203        169          0    repeat-13
     283     random    1.51281    0.00000        290        163          0    repeat-16
     159     random    3.01242    0.00000        421        233          0    barrier > max_thermal_window
     472     random    0.00000    0.00000        708        441          0    Not Connected
     496     random    3.41040    0.00000        365        319          0    barrier > max_thermal_window
     442     random    0.98563    0.00000        243        189          0    repeat-10
      15     random    4.23411    0.00000        355        187          0    barrier > max_thermal_window
     299     random    0.00000    0.00000        600        227          0    Not Connected
     264     random    2.10616    0.00000        286        219          0    barrier > max_thermal_window
     154     random    5.16312    0.00000        372        315          0    barrier > max_thermal_window
     244     random    0.00000    0.00000        522        159          0    Not Connected
     424     random    0.00000    0.00000        461        133          0    Not Connected
     484     random    0.00000    0.00000        383        269          0    Not Connected
     473     random    0.00000    0.00000        364        125          0    Not Connected
      91     random    0.98563    0.00000        237        189          0    repeat-10
      20     random    0.00000    0.00000        310        125          0    Not Connected
     282     random    0.00000    0.00000        463        215          0    Not Connected
     335     random    1.48012    0.00000        377        183          0    good-29
     321     random    0.60106    0.00000        219        149          0    repeat-14
     479     random    0.00000    0.00000        366        219          0    Not Connected
      73     random    3.45841    0.00000        248        215          0    barrier > max_thermal_window
      24     random    0.00000    0.00000        517        261          0    Not Connected
     278     random    2.10164    0.00000        283        201          0    barrier > max_thermal_window
     136     random    3.41210    0.00000        319        305          0    barrier > max_thermal_window
     432     random    0.00000    0.00000        416        319          0    Not Connected
     190     random    0.00000    0.00000        893        127          0    Not Connected
      97     random    3.45874    0.00000        329        221          0    barrier > max_thermal_window
      42     random    0.00000    0.00000        322        187          0    Not Connected
     232     random    0.00000    0.00000        497        309          0    Not Connected
     374     random    1.84891    0.00000        404        257          0    barrier > max_thermal_window
      34     random    4.19838    0.00000        265        251          0    barrier > max_thermal_window
     186     random    0.00000    0.00000        321        131          0    Not Connected
     427     random    0.98880    0.00000        223        187          0    repeat-5
     431     random    0.98880    0.00000        247        185          0    repeat-5
     247     random    3.45931    0.00000        306        233          0    barrier > max_thermal_window
     430     random    0.00000    0.00000        303        237          0    Not Connected
      21     random    1.51266    0.00000        167        167          0    repeat-3
       2     random    0.98880    0.00000        252        191          0    repeat-5
     152     random    0.00000    0.00000        527        167          0    Not Connected
     144     random    0.00000    0.00000        319        155          0    Not Connected
       9     random    3.44301    0.00000        262        339          0    barrier > max_thermal_window
     451     random    4.21469    0.00000        249        199          0    barrier > max_thermal_window
     219     random    0.98708    0.00000        244        187          0    repeat-6
     147     random    4.20361    0.00000        231        199          0    barrier > max_thermal_window
     280     random    1.19558    0.00000        370        215          0    good-30
     486     random    3.45931    0.00000        319        221          0    barrier > max_thermal_window
     227     random    1.61629    0.00000        313        211          0    good-31
     470     random    0.00000    0.00000        549        121          0    Not Connected
     483     random    0.98708    0.00000        223        191          0    repeat-12
     387     random    1.61448    0.00000        339        201          0    good-32
     107     random    0.00000    0.00000        694        251          0    Not Connected
     444     random    0.98708    0.00000        267        189          0    repeat-12
     415     random    3.45931    0.00000        309        217          0    barrier > max_thermal_window
     187     random    3.69955    0.00000        337        253          0    barrier > max_thermal_window
      53     random    4.20341    0.00000        238        205          0    barrier > max_thermal_window
     395     random    0.00000    0.00000        621        125          0    Not Connected
     396     random    0.00000    0.00000        336        219          0    Not Connected
     202     random    0.00000    0.00000        353        157          0    Not Connected
       4     random    0.00000    0.00000        806        173          0    Not Connected
     386     random    0.00000    0.00000        392        199          0    Not Connected
     354     random    3.45874    0.00000        322        223          0    barrier > max_thermal_window
     360     random    3.44370    0.00000        288        305          0    barrier > max_thermal_window
      29     random    1.61448    0.00000        392        207          0    repeat-32
     346     random    0.00000    0.00000        337        125          0    Not Connected
      33     random    1.51266    0.00000        220        171          0    repeat-25
     455     random    0.98562    0.00000        272        187          0    repeat-9
     344     random    0.00000    0.00000        798        233          0    Not Connected
     388     random    1.51191    0.00000        324        163          0    repeat-26
     271     random    0.00000    0.00000        809        261          0    Not Connected
     149     random    1.78686    0.00000        471        285          0    good-33
     293     random    0.00000    0.00000        720        225          0    Not Connected
     203     random    4.20361    0.00000        207        199          0    barrier > max_thermal_window
      18     random    1.51266    0.00000        211        165          0    repeat-3
     364     random    0.00000    0.00000        242        169          0    Not Connected
     316     random    4.21469    0.00000        195        195          0    barrier > max_thermal_window
     365     random    1.48054    0.00000        321        189          0    repeat-23
     329     random    0.98708    0.00000        230        189          0    repeat-12
     103     random    0.00000    0.00000        399        241          0    Not Connected
     457     random    0.00000    0.00000        603        125          0    Not Connected
     249     random    0.00000    0.00000        703        195          0    Not Connected
      58     random    1.51266    0.00000        198        167          0    repeat-3
     100     random    0.00000    0.00000        335        127          0    Not Connected
     193     random    3.44301    0.00000        312        337          0    barrier > max_thermal_window
     464     random    1.51191    0.00000        230        167          0    repeat-13
     288     random    1.91824    0.00000        595        379          0    barrier > max_thermal_window
     148     random    1.51191    0.00000        198        161          0    repeat-26
     362     random    1.51266    0.00000        206        171          0    repeat-25
     490     random    0.00000    0.00000        303        135          0    Not Connected
     120     random    0.00000    0.00000        354        195          0    Not Connected
     369     random    3.21426    0.00000        289        199          0    barrier > max_thermal_window
     418     random    3.44371    0.00000        226        307          0    barrier > max_thermal_window
     268     random    0.00000    0.00000        748        311          0    Not Connected
     141     random    0.00000    0.00000        236        509          0    Not Connected
     143     random    0.00000    0.00000        328        135          0    Not Connected
       0     random    0.00000    0.00000        423        161          0    Not Connected
     177     random    0.98563    0.00000        239        189          0    repeat-9
      66     random    1.48012    0.00000        277        185          0    repeat-29
     235     random    0.00000    0.00000        492        123          0    Not Connected
     439     random    0.60106    0.00000        311        151          0    repeat-14
      57     random    0.00000    0.00000        356        157          0    Not Connected
     169     random    4.21469    0.00000        178        195          0    barrier > max_thermal_window
     368     random    0.00000    0.00000        397        131          0    Not Connected
     208     random    2.10616    0.00000        423        209          0    barrier > max_thermal_window
     180     random    0.00000    0.00000        424        157          0    Not Connected
     131     random    0.00000    0.00000        476        129          0    Not Connected
     204     random    5.85706    0.00000        497        275          0    barrier > max_thermal_window
      70     random    4.18016    0.00000        298        253          0    barrier > max_thermal_window
     250     random    0.00000    0.00000        311        127          0    Not Connected
     265     random    3.44367    0.00000        306        307          0    barrier > max_thermal_window
     113     random    0.00000    0.00000        434        217          0    Not Connected
     172     random    0.00000    0.00000        298        191          0    Not Connected
     481     random    1.51266    0.00000        208        171          0    repeat-3
     162     random    0.00000    0.00000        320        195          0    Not Connected
     494     random    1.19558    0.00000        411        209          0    repeat-30
     121     random    1.51191    0.00000        222        167          0    repeat-13
     195     random    1.51191    0.00000        187        171          0    repeat-26
     401     random    1.51281    0.00000        490        167          0    repeat-28
      90     random    3.45841    0.00000        363        215          0    barrier > max_thermal_window
      61     random    0.00000    0.00000        307        213          0    Not Connected
     391     random    0.00000    0.00000        585        211          0    Not Connected
     302     random    0.00000    0.00000        488        161          0    Not Connected
     158     random    0.00000    0.00000        444        211          0    Not Connected
     420     random    0.00000    0.00000        436        157          0    Not Connected
     330     random    2.10165    0.00000        395        201          0    barrier > max_thermal_window
     353     random    0.00000    0.00000        562        215          0    Not Connected
     337     random    0.00000    0.00000        344        131          0    Not Connected
     462     random    0.00000    0.00000        550        219          0    Not Connected
     146     random    2.10616    0.00000        336        219          0    barrier > max_thermal_window
     379     random    0.61955    0.00000        254        149          0    repeat-24
     343     random    0.00000    0.00000        489        155          0    Not Connected
     428     random    3.44371    0.00000        237        273          0    barrier > max_thermal_window
     356     random    3.41040    0.00000        806        321          0    barrier > max_thermal_window
     220     random    0.00000    0.00000        393        191          0    Not Connected
     467     random    0.98880    0.00000        230        189          0    repeat-15
     318     random    4.20341    0.00000        221        205          0    barrier > max_thermal_window
     313     random    0.00000    0.00000        504        131          0    Not Connected
     320     random    0.00000    0.00000        687        297          0    Not Connected
      68     random    1.51281    0.00000        197        167          0    repeat-28
     262     random    4.20361    0.00000        213        205          0    barrier > max_thermal_window
     309     random    0.00000    0.00000        338        187          0    Not Connected
     461     random    2.56277    0.00000        516        217          0    barrier > max_thermal_window
     419     random    3.44301    0.00000        348        339          0    barrier > max_thermal_window
     238     random    1.51266    0.00000        291        169          0    repeat-25
     376     random    1.48296    0.00000        361        185          0    good-34
     211     random    0.98707    0.00000        308        195          0    repeat-12
     315     random    0.98708    0.00000        231        191          0    repeat-12
     166     random    4.21469    0.00000        206        193          0    barrier > max_thermal_window
     380     random    3.69957    0.00000        445        251          0    barrier > max_thermal_window
     447     random    3.44371    0.00000        311        301          0    barrier > max_thermal_window
     407     random    0.00000    0.00000        373        205          0    Not Connected
     171     random    5.37052    0.00000        415        385          0    barrier > max_thermal_window
      39     random    0.00000    0.00000        326        219          0    Not Connected
     445     random    0.00000    0.00000        392        155          0    Not Connected
     377     random    0.00000    0.00000        428        153          0    Not Connected
      63     random    0.98880    0.00000        445        187          0    repeat-5
     429     random    1.84620    0.00000        275        259          0    barrier > max_thermal_window
      46     random    2.10126    0.00000        471        215          0    barrier > max_thermal_window
     194     random    0.00000    0.00000        482        203          0    Not Connected
      79     random    0.00000    0.00000        301        181          0    Not Connected
     351     random    0.00000    0.00000        559        175          0    Not Connected
      93     random    1.51266    0.00000        373        167          0    repeat-25
      78     random    1.51191    0.00000        228        165          0    repeat-26
      48     random    0.00000    0.00000        456        201          0    Not Connected
     469     random    2.10164    0.00000        281        213          0    barrier > max_thermal_window
     245     random    1.51266    0.00000        224        171          0    repeat-25
     266     random    1.51266    0.00000        265        169          0    repeat-25
      71     random    0.00000    0.00000        477        127          0    Not Connected
     476     random    3.21426    0.00000        339        219          0    barrier > max_thermal_window
     336     random    1.51266    0.00000        278        169          0    repeat-25
     209     random    0.00000    0.00000        561        211          0    Not Connected
     319     random    2.10616    0.00000        453        209          0    barrier > max_thermal_window
     466     random    0.00000    0.00000        518        257          0    Not Connected
     310     random    2.10164    0.00000        413        217          0    barrier > max_thermal_window
     406     random    1.51281    0.00000        214        167          0    repeat-16
     156     random    0.00000    0.00000        375        157          0    Not Connected
     118     random    0.00000    0.00000        478        191          0    Not Connected
     139     random    4.20341    0.00000        478        199          0    barrier > max_thermal_window
      88     random    3.21461    0.00000        289        221          0    barrier > max_thermal_window
     257     random    1.51266    0.00000        244        167          0    repeat-25
     440     random    0.00000    0.00000        593        525          0    Not Connected
      64     random    0.00000    0.00000        652        183          0    Not Connected
     402     random    1.51191    0.00000        211        165          0    repeat-26
     373     random    1.51266    0.00000        186        175          0    repeat-3
     289     random    0.60106    0.00000        323        149          0    repeat-18
     287     random    0.98879    0.00000        279        189          0    repeat-15
     489     random    3.44368    0.00000        213        307          0    barrier > max_thermal_window
     145     random    3.01243    0.00000        449        227          0    barrier > max_thermal_window
     183     random    1.51191    0.00000        208        171          0    repeat-13
      98     random    0.00000    0.00000        498        353          0    Not Connected
     487     random    0.60107    0.00000        276        151          0    repeat-18
     371     random    2.10616    0.00000        291        213          0    barrier > max_thermal_window
     404     random    1.91757    0.00000        558        329          0    barrier > max_thermal_window
      27     random    0.98879    0.00000        325        195          0    repeat-15
     334     random    0.00000    0.00000        993        355          0    Not Connected
     478     random    0.00000    0.00000        787        225          0    Not Connected
      11     random    0.00000    0.00000        496        199          0    Not Connected
     339     random    6.95208    0.00000        363        229          0    barrier > max_thermal_window
     261     random    0.00000    0.00000        444        231          0    Not Connected
     460     random    0.98563    0.00000        246        189          0    repeat-9
     117     random    0.98563    0.00000        253        189          0    repeat-10
     294     random    0.98708    0.00000        228        191          0    repeat-6
     350     random    3.44371    0.00000        241        307          0    barrier > max_thermal_window
     348     random    0.00000    0.00000        487        189          0    Not Connected
      28     random    3.69957    0.00000        257        249          0    barrier > max_thermal_window
      62     random    0.00000    0.00000        446        157          0    Not Connected
     253     random    4.21469    0.00000        279        199          0    barrier > max_thermal_window
     201     random    3.44301    0.00000        286        341          0    barrier > max_thermal_window
     300     random    0.00000    0.00000        449        193          0    Not Connected
     137     random    0.00000    0.00000        518        157          0    Not Connected
     213     random    0.98880    0.00000        363        187          0    repeat-15
     499     random    0.00000    0.00000        256        227          0    Not Connected
     306     random    1.51281    0.00000        197        167          0    repeat-16
     381     random    3.44367    0.00000        257        307          0    barrier > max_thermal_window
      26     random    2.10616    0.00000        288        209          0    barrier > max_thermal_window
     452     random    0.98563    0.00000        267        189          0    repeat-10
     224     random    0.00000    0.00000        299        127          0    Not Connected
     269     random    4.20361    0.00000        192        201          0    barrier > max_thermal_window
     298     random    0.00000    0.00000        357        191          0    Not Connected
       7     random    0.60107    0.00000        289        149          0    repeat-14
     345     random    0.00000    0.00000        297        135          0    Not Connected
     138     random    2.10616    0.00000        377        217          0    barrier > max_thermal_window
     426     random    3.45841    0.00000        390        215          0    barrier > max_thermal_window
      38     random    0.00000    0.00000        321        135          0    Not Connected
     142     random    0.00000    0.00000        385        129          0    Not Connected
     328     random    0.00000    0.00000        461        231          0    Not Connected
     104     random    0.98563    0.00000        253        187          0    repeat-9
     342     random    0.00000    0.00000        692        227          0    Not Connected
     188     random    5.23178    0.00000        244        227          0    barrier > max_thermal_window
     132     random    0.61954    0.00000        320        147          0    repeat-24
     363     random    1.48295    0.00000        315        179          0    repeat-27
     277     random    2.10164    0.00000        273        189          0    barrier > max_thermal_window
      12     random    3.45931    0.00000        360        219          0    barrier > max_thermal_window
     216     random    1.51191    0.00000        259        167          0    repeat-13
     165     random    0.00000    0.00000        341        277          0    Not Connected
     468     random    1.19647    0.00000        349        219          0    good-35
      49     random    0.98708    0.00000        217        191          0    repeat-12
     157     random    0.00000    0.00000        454        153          0    Not Connected
      22     random    0.98707    0.00000        225        189          0    repeat-6
     192     random    0.60107    0.00000        276        153          0    repeat-14
     133     random    0.00000    0.00000        592        303          0    Not Connected
     123     random    3.44367    0.00000        300        325          0    barrier > max_thermal_window
     135     random    0.00000    0.00000        331        155          0    Not Connected
     383     random    0.00000    0.00000        529        247          0    Not Connected
     488     random    1.48296    0.00000        445        179          0    repeat-34
     199     random    1.51282    0.00000        183        161          0    repeat-16
     437     random    3.45874    0.00000        431        217          0    barrier > max_thermal_window
     495     random    0.00000    0.00000        482        201          0    Not Connected
      16     random    2.10616    0.00000        292        221          0    barrier > max_thermal_window
      83     random    3.45841    0.00000        372        215          0    barrier > max_thermal_window
     423     random    1.51281    0.00000        259        165          0    repeat-28
     179     random    0.00000    0.00000        324        443          0    Not Connected
     400     random    0.00000    0.00000        522        191          0    Not Connected
      86     random    0.00000    0.00000        279        161          0    Not Connected
      87     random    0.00000    0.00000        734        191          0    Not Connected
     174     random    0.00000    0.00000        474        153          0    Not Connected
      14     random    1.51191    0.00000        192        167          0    repeat-26
     153     random    2.10616    0.00000        286        209          0    barrier > max_thermal_window
      44     random    0.00000    0.00000        588        125          0    Not Connected
     367     random    0.00000    0.00000        336        125          0    Not Connected
     292     random    1.78820    0.00000        370        297          0    good-36
      45     random    0.00000    0.00000        265        349          0    Not Connected
     332     random    0.00000    0.00000        517        215          0    Not Connected
      84     random    0.00000    0.00000        531        473          0    Not Connected
     413     random    1.84890    0.00000        399        259          0    barrier > max_thermal_window
     134     random    0.00000    0.00000        354        305          0    Not Connected
      85     random    0.00000    0.00000        526        157          0    Not Connected
     173     random    1.84890    0.00000        658        259          0    barrier > max_thermal_window
     297     random    4.21469    0.00000        229        199          0    barrier > max_thermal_window
     411     random    0.00000    0.00000        300        123          0    Not Connected
     108     random    0.00000    0.00000        445        239          0    Not Connected
     448     random    0.00000    0.00000        305        123          0    Not Connected
      72     random    0.00000    0.00000        577        133          0    Not Connected
      89     random    3.44367    0.00000        267        305          0    barrier > max_thermal_window
     284     random    0.98879    0.00000        291        189          0    repeat-5
      37     random    3.44371    0.00000        239        307          0    barrier > max_thermal_window
     155     random    2.10126    0.00000        400        199          0    barrier > max_thermal_window
     200     random    3.44367    0.00000        399        309          0    barrier > max_thermal_window
     215     random    1.48013    0.00000        311        185          0    repeat-29
     441     random    0.98708    0.00000        220        187          0    repeat-6
     497     random    0.00000    0.00000        312        241          0    Not Connected
     340     random    0.00000    0.00000        451        127          0    Not Connected
       5     random    0.00000    0.00000        410        317          0    Not Connected
      94     random    3.44301    0.00000        289        343          0    barrier > max_thermal_window
      36     random    0.00000    0.00000        464        209          0    Not Connected
     480     random    3.69955    0.00000        307        253          0    barrier > max_thermal_window
     471     random    0.00000    0.00000        312        195          0    Not Connected
     182     random    0.00000    0.00000        523        195          0    Not Connected
      17     random    1.49349    0.00000        267        207          0    good-37
     109     random    1.91802    0.00000        428        381          0    barrier > max_thermal_window
      95     random    0.00000    0.00000        583        337          0    Not Connected
     191     random    6.46292    0.00000        418        249          0    barrier > max_thermal_window
     217     random    0.00000    0.00000        543        299          0    Not Connected
     254     random    0.00000    0.00000        507        155          0    Not Connected
     114     random    0.98708    0.00000        344        191          0    repeat-12
     231     random    0.00000    0.00000        309        115          0    Not Connected
     492     random    3.45931    0.00000        337        217          0    barrier > max_thermal_window
      10     random    3.45874    0.00000        310        213          0    barrier > max_thermal_window
      96     random    0.00000    0.00000        303        137          0    Not Connected
