    wuid       type    barrier   max-dist    sad-fcs   mins-fcs   pref-fcs    result
     749     random    2.16303    1.27788       4310        258          0    barrier > max_thermal_window
     983     random    1.19647    1.83503       2811        262          0    repeat-5
     127     random    3.44301    1.41254       3602        582          0    barrier > max_thermal_window
     188     random    5.23178    1.36737       1536        333          0    barrier > max_thermal_window
     866     random    1.51191    1.43367       2237        243          0    repeat-15
     755     random    1.20702    1.44231       3947        269          0    repeat-11
     406     random    1.51281    1.65271       1806        265          0    good-24
     811     random    0.98707    1.55955       2043        234          0    repeat-17
     229     random    3.45875    1.73412       2784        347          0    barrier > max_thermal_window
     118     random    0.98563    1.40349       2648        237          0    repeat-13
     776     random    0.98707    1.20711       5680        260          0    repeat-1
     234     random    0.61954    1.28637       2273        209          0    repeat-6
     272     random    1.19647    1.56387       3528        262          0    repeat-12
     830     random    0.98707    1.17296       2165        233          0    repeat-17
     803     random    3.41051    1.38548       3074        336          0    barrier > max_thermal_window
     436     random    0.00000    1.33861       2663        263          0    Not Connected
     714     random    0.60108    1.72890       1784        197          0    repeat-0
     566     random    0.60109    1.17902       2907        197          0    repeat-9
      38     random    1.19647    1.00137       3559        262          0    repeat-12
     799     random    1.19647    1.05077       4062        262          0    repeat-12
     257     random    1.51267    1.46472       1830        235          0    repeat-7
     618     random    0.60109    1.28657       1703        197          0    repeat-9
     529     random    1.51266    1.53974       2771        256          0    repeat-7
     302     random    0.60108    1.24528       3142        197          0    repeat-0
     128     random    0.60108    1.12027       5959        197          0    repeat-0
     458     random    3.45874    1.92072       2347        317          0    barrier > max_thermal_window
      63     random    3.45841    1.51756       3181        290          0    barrier > max_thermal_window
     338     random    0.60108    1.71215       1559        197          0    repeat-0
     183     random    0.98563    0.87705       3353        259          0    repeat-4
     860     random    3.44370    1.34595       3411        367          0    barrier > max_thermal_window
      83     random    3.45841    1.14084       2970        281          0    barrier > max_thermal_window
     712     random    0.00000    1.38334        434        234          0    Not Connected
     852     random    0.98708    1.41712       3626        234          0    repeat-1
     350     random    3.44371    1.21906       2851        355          0    barrier > max_thermal_window
     859     random    1.20702    1.30252       3444        269          0    repeat-20
     982     random    0.98563    1.50906       3963        237          0    repeat-4
     430     random    1.19647    1.37497       2586        262          0    repeat-5
      43     random    0.61954    1.30536       1706        206          0    repeat-6
     564     random    0.98707    1.10457       3422        234          0    repeat-17
     958     random    1.51281    1.68250       2113        270          0    repeat-19
      40     random    0.60109    1.52058       2836        197          0    repeat-9
      54     random    1.51191    1.33356       3228        246          0    repeat-14
      93     random    0.98707    1.22197       1641        241          0    repeat-1
     107     random    0.60109    0.88780       2456        197          0    repeat-9
     831     random    1.51192    1.57004       2113        229          0    repeat-14
     662     random    1.51281    1.23284       2530        260          0    repeat-24
     754     random    1.19558    1.15395       3724        261          0    repeat-16
      48     random    0.00000    1.69109       4542        270          0    Not Connected
     454     random    0.60108    1.19527       1571        197          0    repeat-0
     277     random    2.10164    1.20932       3497        283          0    barrier > max_thermal_window
     525     random    0.61954    1.04986       1737        210          0    repeat-6
     378     random    3.69955    1.39499       3032        282          0    barrier > max_thermal_window
     971     random    1.19558    1.27597       4040        261          0    repeat-16
     779     random    1.51191    1.42754       1874        257          0    repeat-14
     259     random    0.60106    1.63300       1914        237          0    repeat-9
     360     random    3.44370    1.44539       3089        362          0    barrier > max_thermal_window
     908     random    3.45841    1.46882       3400        301          0    barrier > max_thermal_window
     647     random    3.44301    1.28520       2720        552          0    barrier > max_thermal_window
      66     random    0.98563    1.07237       2169        237          0    repeat-4
     448     random    0.61954    1.27671       1542        209          0    repeat-6
     763     random    3.45841    1.28197       2656        312          0    barrier > max_thermal_window
     279     random    0.60108    1.54424       2161        197          0    repeat-9
     648     random    1.20702    1.25847       4097        269          0    repeat-20
     717     random    0.61954    1.41586       2849        209          0    repeat-6
     172     random    1.51282    1.29596       2705        250          0    repeat-19
     658     random    3.45931    1.40266       3070        280          0    barrier > max_thermal_window
     979     random    0.98880    1.38922       6197        244          0    repeat-2
     565     random    0.60108    1.46819       1791        197          0    repeat-9
     446     random    2.10164    1.62665       3091        284          0    barrier > max_thermal_window
     843     random    0.60109    1.41327       2350        197          0    repeat-9
     794     random    0.61954    1.12399       2530        209          0    repeat-6
     549     random    1.51266    1.44469       2066        276          0    repeat-7
     839     random    3.69957    1.35286       2867        287          0    barrier > max_thermal_window
     457     random    1.20702    1.00006       3924        269          0    repeat-20
      61     random    0.60107    1.19626       1372        193          0    repeat-9
     697     random    0.60108    1.48618       2914        197          0    repeat-0
     630     random    5.23178    1.49585       1750        305          0    barrier > max_thermal_window
     972     random    3.21463    1.31938       1457        287          0    barrier > max_thermal_window
     297     random    4.21471    1.00784        737        256          0    barrier > max_thermal_window
     391     random    0.60108    1.46639       2384        197          0    repeat-0
     435     random    2.10126    1.30269       3938        291          0    barrier > max_thermal_window
     568     random    0.98879    1.58410       5168        250          0    repeat-8
     646     random    1.51282    1.16724       1641        221          0    repeat-24
     575     random    1.19647    1.73913       3906        262          0    repeat-5
     354     random    3.44371    1.37739       2131        358          0    barrier > max_thermal_window
     496     random    0.61954    1.27743       5182        209          0    repeat-6
     906     random    0.00000    1.56068       3179        268          0    Not Connected
     562     random    1.51282    1.06811       2382        221          0    repeat-24
     656     random    1.51191    1.38278       2150        314          0    repeat-15
     588     random    1.19558    1.39238       3804        261          0    repeat-3
     210     random    2.10616    1.73654       3145        289          0    barrier > max_thermal_window
     780     random    0.60108    0.89954       2608        197          0    repeat-9
     626     random    1.20702    1.52284       4074        269          0    repeat-11
     753     random    3.44371    1.28928       3291        369          0    barrier > max_thermal_window
     290     random    2.10617    1.59789       3476        294          0    barrier > max_thermal_window
     569     random    0.60108    1.27817       1948        197          0    repeat-9
     444     random    2.16303    1.47576       3780        258          0    barrier > max_thermal_window
     635     random    1.51282    1.53876        972        242          0    repeat-19
     538     random    1.20702    1.02759       2372        269          0    repeat-20
     952     random    0.60108    1.21498       1520        197          0    repeat-9
     288     random    0.98563    1.53098       3552        270          0    repeat-4
     325     random    3.44371    1.24458       2918        359          0    barrier > max_thermal_window
     756     random    0.60108    1.70615       2969        197          0    repeat-9
     607     random    0.60109    1.39267       2963        197          0    repeat-0
     314     random    1.20702    1.36143       4207        269          0    repeat-11
     985     random    2.10164    1.38226       3967        284          0    barrier > max_thermal_window
      65     random    1.51192    1.53354       1994        229          0    repeat-15
     838     random    4.19347    1.52645       2786        319          0    barrier > max_thermal_window
      52     random    1.20702    1.32289       4067        269          0    repeat-11
     141     random    0.98563    1.53807       1940        237          0    repeat-13
     927     random    0.60108    1.40134       1286        197          0    repeat-9
     273     random    0.98563    1.64481       4371        261          0    repeat-13
     101     random    4.21471    1.59904        762        269          0    barrier > max_thermal_window
     617     random    1.19647    1.31459       3706        262          0    repeat-12
     627     random    0.98708    1.70933       7592        234          0    repeat-1
     380     random    1.19558    1.47311       3842        261          0    repeat-16
     140     random    1.51191    1.12748       1912        253          0    repeat-15
     520     random    1.19647    1.27511       3753        262          0    repeat-5
     396     random    0.60108    1.40665       3210        197          0    repeat-0
     619     random    1.19647    1.28156       5363        262          0    repeat-5
     905     random    0.00000    1.32690       3655        270          0    Not Connected
     428     random    3.44371    1.32927       2648        380          0    barrier > max_thermal_window
     476     random    0.98563    1.10423       4624        292          0    repeat-4
     653     random    3.44371    1.52501       1187        357          0    barrier > max_thermal_window
     100     random    1.19558    1.31213       3834        261          0    repeat-3
     286     random    0.60108    1.51757       3225        197          0    repeat-0
     240     random    0.60108    1.03896       2435        197          0    repeat-0
     110     random    3.69955    1.17338       6166        314          0    barrier > max_thermal_window
     178     random    0.98708    1.21719       6004        234          0    repeat-1
     493     random    3.44367    1.23546       3312        371          0    barrier > max_thermal_window
     765     random    0.61954    1.16848       1247        210          0    repeat-6
     760     random    3.45931    1.56576       1879        280          0    barrier > max_thermal_window
     239     random    1.20702    1.40584       3940        269          0    repeat-11
     858     random    0.61954    1.42141       2200        209          0    repeat-6
     151     random    3.21462    1.21319       2067        303          0    barrier > max_thermal_window
     703     random    0.98707    1.22494       3665        263          0    repeat-1
     413     random    0.60108    0.92176       2284        197          0    repeat-0
     301     random    0.98880    1.05323       2611        244          0    repeat-8
     544     random    0.60106    1.30491       1969        193          0    repeat-9
     833     random    0.60109    1.25225       1857        197          0    repeat-9
     846     random    0.98880    1.31876       2920        244          0    repeat-2
     729     random    3.45931    1.14236       3234        280          0    barrier > max_thermal_window
      18     random    0.60108    1.28718       3976        197          0    repeat-0
     704     random    0.00000    1.32914       3612        268          0    Not Connected
     862     random    0.98707    1.81266       3178        234          0    repeat-17
     326     random    0.61955    1.49491       1262        211          0    repeat-6
     293     random    0.98880    1.56192       1866        244          0    repeat-2
     707     random    1.51281    1.35228       2866        257          0    repeat-19
     341     random    3.45841    1.32530       1988        290          0    barrier > max_thermal_window
     409     random    0.60108    1.48151       1841        197          0    repeat-0
     924     random    0.61955    1.16385       2004        210          0    repeat-6
     710     random    4.44684    1.79160       2505        238          0    barrier > max_thermal_window
     986     random    2.10616    1.73247       2209        304          0    barrier > max_thermal_window
     169     random    4.21470    1.15891        668        256          0    barrier > max_thermal_window
     270     random    4.21471    1.64087       1649        274          0    barrier > max_thermal_window
     390     random    0.60108    1.12492       1538        197          0    repeat-0
     298     random    0.60108    1.22439       1342        197          0    repeat-0
     836     random    1.84620    1.34932       3853        289          0    barrier > max_thermal_window
     642     random    0.98879    1.15857       1494        253          0    repeat-8
     461     random    0.98880    1.08091       2071        244          0    repeat-2
     758     random    0.98880    1.55137       3223        244          0    repeat-8
     412     random    1.51282    1.09975       1751        221          0    repeat-19
     801     random    0.60106    1.64562       3456        196          0    repeat-9
     624     random    0.60108    1.50920       1659        197          0    repeat-9
      31     random    1.51191    1.23679       1876        248          0    repeat-14
     450     random    0.61957    1.37762       1592        205          0    repeat-6
     606     random    0.61955    1.10780       2078        207          0    repeat-6
     238     random    1.19647    1.52369       3698        262          0    repeat-12
     163     random    0.98880    1.24730       3269        249          0    repeat-2
     789     random    1.20702    1.21250       4466        269          0    repeat-11
     913     random    1.51267    1.46999       2123        235          0    repeat-7
     472     random    2.10616    1.04015       2722        289          0    barrier > max_thermal_window
     674     random    1.61632    1.07885       6072        236          0    good-25
     109     random    1.51281    1.55482       3904        288          0    repeat-19
     165     random    1.62571    0.91421       3889        269          0    good-26
     545     random    0.61954    1.56769       2072        209          0    repeat-6
     393     random    0.60108    1.69363       1680        197          0    repeat-9
     230     random    0.98707    1.49220       3679        250          0    repeat-1
     935     random    0.98563    1.25613       2671        237          0    repeat-13
     429     random    0.61954    1.31602       3331        209          0    repeat-6
     745     random    3.44301    1.53884       2824        558          0    barrier > max_thermal_window
     131     random    1.19647    1.48293       3508        262          0    repeat-12
      76     random    3.44370    1.65619       2041        375          0    barrier > max_thermal_window
     441     random    0.98707    1.41268       1639        241          0    repeat-17
     404     random    0.60109    1.69074       2739        197          0    repeat-9
     487     random    0.60108    1.15282       2388        197          0    repeat-9
     113     random    0.60108    0.95130       1535        197          0    repeat-0
     706     random    3.44371    1.24119       3104        392          0    barrier > max_thermal_window
     851     random    1.61632    1.06674       4849        236          0    good-27
     433     random    0.60108    1.10300       1387        197          0    repeat-9
     443     random    0.98707    1.51791       3638        260          0    repeat-1
      37     random    0.98880    1.43908       2140        244          0    repeat-8
      79     random    0.61954    1.35845       1518        209          0    repeat-6
     462     random    0.60108    1.26812       1820        197          0    repeat-9
     269     random    4.20363    1.66870       1863        252          0    barrier > max_thermal_window
     853     random    0.98880    1.07116       2944        244          0    repeat-2
     956     random    3.69980    1.21980       3083        287          0    barrier > max_thermal_window
     890     random    3.21465    1.43951       2168        509          0    barrier > max_thermal_window
      21     random    1.51266    1.26875       2017        284          0    good-28
     655     random    1.61629    1.06606       4635        260          0    repeat-27
     719     random    0.98563    1.39837       6857        237          0    repeat-13
     482     random    0.98880    0.81315       4282        244          0    repeat-2
     711     random    0.61954    1.34634       2889        209          0    repeat-6
     586     random    1.19647    1.52284       3824        262          0    repeat-12
     158     random    0.60108    1.51622       1597        197          0    repeat-0
       9     random    3.44301    1.26416       2884        601          0    barrier > max_thermal_window
     103     random    3.45874    1.25114       3048        323          0    barrier > max_thermal_window
     467     random    0.98879    0.93814       1642        250          0    repeat-8
     541     random    1.51281    1.24547       2286        242          0    repeat-19
     820     random    0.60108    1.12634       2211        197          0    repeat-9
     931     random    1.19647    1.24682       3869        262          0    repeat-5
       5     random    2.10164    1.34148       4223        307          0    barrier > max_thermal_window
     474     random    0.00000    1.39250         25        270          0    Not Connected
     808     random    3.44371    1.28018       3545        433          0    barrier > max_thermal_window
     194     random    2.10616    1.59234       3845        287          0    barrier > max_thermal_window
      26     random    1.19558    1.58747       3843        261          0    repeat-3
     305     random    0.60107    1.40676       2289        197          0    repeat-9
     212     random    3.21465    1.03645       3708        488          0    barrier > max_thermal_window
     737     random    1.51191    1.95938       2205        246          0    repeat-15
     202     random    0.60109    1.02051       2241        197          0    repeat-0
     142     random    0.60108    1.67437       1939        197          0    repeat-0
     424     random    0.98880    1.26000       3690        244          0    repeat-2
     505     random    1.20702    1.27667       3731        269          0    repeat-20
     676     random    1.51266    1.44489       3451        261          0    repeat-7
     880     random    1.20702    1.56325       4042        269          0    repeat-20
     892     random    3.45931    1.52605       1688        280          0    barrier > max_thermal_window
     625     random    1.19647    1.23533       3903        262          0    repeat-5
     189     random    0.98708    1.67395       3675        238          0    repeat-17
      98     random    0.00000    1.24535       4383        289          0    Not Connected
     281     random    1.19558    1.32338       3718        261          0    repeat-3
     797     random    0.98707    1.26260       5106        234          0    repeat-17
     190     random    3.44368    1.37868       3471        369          0    barrier > max_thermal_window
      12     random    0.61954    1.48812       1548        206          0    repeat-6
     587     random    0.98879    0.92346       4561        265          0    repeat-2
     966     random    0.98563    1.32083       1932        237          0    repeat-4
     621     random    3.45931    1.30883       3254        310          0    barrier > max_thermal_window
     531     random    1.19647    1.26662       5489        262          0    repeat-5
     793     random    1.49328    1.30625       2728        293          0    good-29
     205     random    1.20702    1.74951       3695        269          0    repeat-11
     460     random    0.98564    1.27965       1221        244          0    repeat-13
     580     random    0.98563    1.02185       3503        251          0    repeat-4
     144     random    0.60108    1.41472       2606        197          0    repeat-9
      71     random    0.60108    1.13313       1784        197          0    repeat-9
     108     random    0.60108    1.49762       2640        197          0    repeat-9
     702     random    1.84891    1.50167       1249        278          0    barrier > max_thermal_window
     589     random    1.20702    1.03063       3812        278          0    repeat-11
      80     random    0.98563    1.19402       8522        237          0    repeat-13
     683     random    2.10164    1.56378       2846        283          0    barrier > max_thermal_window
      72     random    0.60108    1.36519       3195        197          0    repeat-0
     466     random    0.60109    0.95450       2642        197          0    repeat-0
     715     random    0.61955    1.61647       1450        210          0    repeat-6
     583     random    0.98880    1.17983       2987        264          0    repeat-2
     764     random    0.60106    1.36773       2401        230          0    repeat-0
     356     random    3.41040    1.25085       3472        589          0    barrier > max_thermal_window
     744     random    0.98880    1.54285       2531        244          0    repeat-2
     816     random    1.51192    1.17090       3763        229          0    repeat-14
     224     random    1.20702    1.08679       4128        269          0    repeat-11
     700     random    0.61954    1.13622       1955        206          0    repeat-6
     740     random    0.60108    1.54035       1741        197          0    repeat-0
     241     random    3.45931    1.16293       1044        302          0    barrier > max_thermal_window
      36     random    0.98879    1.17800       4471        250          0    repeat-8
     419     random    0.60106    1.40053       1510        193          0    repeat-9
     233     random    3.69955    1.68114       3580        295          0    barrier > max_thermal_window
     504     random    0.60109    1.38931       2183        197          0    repeat-9
     922     random    0.98563    1.33245       2002        237          0    repeat-4
     602     random    1.20702    1.44016       3672        269          0    repeat-20
      28     random    0.61954    1.39143       1532        209          0    repeat-6
     550     random    0.98880    1.03004       6169        244          0    repeat-2
     331     random    0.98880    1.32542       2901        244          0    repeat-2
     244     random    0.00000    1.58484       3640        256          0    Not Connected
     542     random    0.61954    1.45322       1258        209          0    repeat-6
     120     random    0.61954    1.21365       1853        206          0    repeat-6
     937     random    1.51281    1.40773       1837        258          0    repeat-19
     236     random    0.60108    0.91464       1986        197          0    repeat-9
     823     random    0.98707    1.02525       1941        234          0    repeat-17
     629     random    0.60109    1.32341       3470        197          0    repeat-9
     328     random    1.19558    1.23531       3798        261          0    repeat-16
     394     random    0.00000    1.33402      30001          0          0    Saddle Search Terminated Total Iterations
      68     random    1.51282    1.35673        983        239          0    repeat-19
       1     random    0.98879    1.08357       3920        262          0    repeat-2
     948     random    1.19558    1.13385       3979        261          0    repeat-16
     984     random    1.19648    1.32540       2776        392          0    repeat-5
     567     random    0.00000    1.28817       5597        263          0    Not Connected
     361     random    3.45875    1.37248       2224        286          0    barrier > max_thermal_window
     815     random    0.60107    1.21085       2052        197          0    repeat-9
     876     random    3.44301    1.31416       2995        575          0    barrier > max_thermal_window
     374     random    0.60108    1.31697       3296        197          0    repeat-0
     489     random    3.45931    1.39109       3421        302          0    barrier > max_thermal_window
     247     random    0.61954    1.40204       1549        209          0    repeat-6
     182     random    0.61954    1.79334       2084        206          0    repeat-6
     150     random    1.51281    1.41015       1860        261          0    repeat-19
     640     random    0.60108    1.68978       1522        197          0    repeat-0
      95     random    1.19558    1.30153       3623        261          0    repeat-3
     932     random    0.98880    1.90971       5013        244          0    repeat-8
     303     random    0.98563    1.41264       1212        251          0    repeat-4
     698     random    3.45931    1.31304       2716        280          0    barrier > max_thermal_window
      19     random    3.21462    1.55468       2092        342          0    barrier > max_thermal_window
     882     random    0.98880    1.25762       3268        244          0    repeat-8
      44     random    1.20702    1.28752       3946        269          0    repeat-11
     473     random    1.20702    1.40713       3198        269          0    repeat-11
     309     random    0.61954    1.55143       1088        210          0    repeat-6
     439     random    0.60108    0.96262       2085        197          0    repeat-9
     284     random    0.98879    1.65816       3600        240          0    repeat-2
     385     random    3.45931    1.25173       2364        281          0    barrier > max_thermal_window
     930     random    3.44301    1.23495       3399        584          0    barrier > max_thermal_window
     495     random    2.10127    1.36840       8214        307          0    barrier > max_thermal_window
     963     random    0.61954    1.19642       2450        206          0    repeat-6
     616     random    1.51281    1.82939       1943        259          0    repeat-19
     411     random    2.10164    1.05012       2990        283          0    barrier > max_thermal_window
     494     random    1.20702    1.23631       4676        269          0    repeat-20
     423     random    0.61954    1.26192       1383        209          0    repeat-6
     155     random    1.20702    1.65694       3990        269          0    repeat-20
     405     random    1.20702    0.99348       4028        269          0    repeat-20
     746     random    0.60108    1.44895       2788        197          0    repeat-0
     347     random    4.21471    1.65257       2251        274          0    barrier > max_thermal_window
     613     random    0.61954    1.06665        980        209          0    repeat-6
     713     random    0.98879    1.76768       3536        242          0    repeat-2
     507     random    0.60108    1.41865       2277        197          0    repeat-0
     998     random    1.51192    1.27517       1443        229          0    repeat-15
     547     random    0.98708    1.60817       3018        234          0    repeat-1
     339     random    6.95208    1.58150       4138        287          0    barrier > max_thermal_window
