    wuid       type    barrier   max-dist    sad-fcs   mins-fcs   pref-fcs    result
    3739     random    2.18131    0.00000        336        177          0    barrier > max_thermal_window
    1847     random    0.60106    0.00000        355        165          0    repeat-0
    4673     random    0.60107    0.00000        267        155          0    repeat-0
    1987     random    3.01352    0.00000        318        249          0    barrier > max_thermal_window
    2175     random    4.20341    0.00000        377        207          0    barrier > max_thermal_window
    3947     random    0.60106    0.00000        332        165          0    repeat-0
    2775     random    0.61954    0.00000        393        163          0    repeat-5
    1429     random    0.00000    0.00000        888        205          0    Not Connected
    3308     random    3.44301    0.00000        399        343          0    barrier > max_thermal_window
    2103     random    0.98880    0.00000        384        193          0    good-10
    4676     random    1.51191    0.00000        385        163          0    good-11
      74     random    0.98880    0.00000        506        191          0    repeat-10
    4084     random    0.98880    0.00000        362        189          0    repeat-10
    1249     random    0.61954    0.00000        530        165          0    repeat-5
    2788     random    0.00000    0.00000        450        163          0    Not Connected
    1697     random    0.98707    0.00000        361        191          0    repeat-3
    3454     random    0.60106    0.00000        424        167          0    repeat-0
    4964     random    0.98880    0.00000        375        189          0    good-12
     775     random    0.61954    0.00000        354        167          0    repeat-5
    4755     random    0.00000    0.00000        328        239          0    Not Connected
    4255     random    0.60107    0.00000        476        163          0    repeat-0
    4610     random    2.10126    0.00000        464        207          0    barrier > max_thermal_window
    4632     random    0.98563    0.00000        404        189          0    repeat-6
    3637     random    0.00000    0.00000        345        233          0    Not Connected
    4804     random    0.60106    0.00000        332        167          0    repeat-0
    3694     random    3.69980    0.00000        473        253          0    barrier > max_thermal_window
    4757     random    0.00000    0.00000        445        283          0    Not Connected
    1908     random    3.01242    0.00000        547        233          0    barrier > max_thermal_window
     251     random    0.98708    0.00000        419        191          0    repeat-2
     766     random    0.98563    0.00000        320        189          0    repeat-6
    1189     random    1.48012    0.00000        510        195          0    good-13
    1560     random    0.00000    0.00000        794        209          0    Not Connected
    2507     random    1.51266    0.00000        251        165          0    good-14
    2953     random    0.00000    0.00000        673        257          0    Not Connected
    3464     random    0.00000    0.00000        524        165          0    Not Connected
    4038     random    2.10616    0.00000        424        205          0    barrier > max_thermal_window
    1248     random    2.10164    0.00000        597        213          0    barrier > max_thermal_window
     431     random    0.60106    0.00000        376        165          0    repeat-0
    1717     random    0.98707    0.00000        333        189          0    repeat-3
    2312     random    3.01242    0.00000        491        229          0    barrier > max_thermal_window
    3742     random    0.00000    0.00000        710        259          0    Not Connected
     907     random    1.51266    0.00000        249        163          0    repeat-14
    1993     random    0.00000    0.00000       1253        371          0    Not Connected
    3789     random    0.61954    0.00000        412        165          0    repeat-5
    2899     random    0.60107    0.00000        374        163          0    repeat-0
    1755     random    0.60106    0.00000        460        167          0    repeat-0
    1649     random    0.98563    0.00000        431        193          0    repeat-6
    2502     random    2.14774    0.00000       1016        291          0    barrier > max_thermal_window
    1425     random    0.60106    0.00000        376        161          0    repeat-0
    4690     random    0.00000    0.00000        670        191          0    Not Connected
    1088     random    2.10616    0.00000        440        223          0    barrier > max_thermal_window
    4717     random    0.00000    0.00000        472        209          0    Not Connected
    2765     random    0.60107    0.00000        401        163          0    repeat-0
    3215     random    0.00000    0.00000       2611        211          0    Not Connected
    2121     random    0.00000    0.00000        377        233          0    Not Connected
    3617     random    3.45874    0.00000        219        223          0    barrier > max_thermal_window
    4104     random    0.00000    0.00000        915        253          0    Not Connected
    2044     random    1.51266    0.00000        251        167          0    good-15
    1303     random    0.61955    0.00000        302        165          0    repeat-5
    3881     random    0.61955    0.00000        399        165          0    repeat-5
    3591     random    0.00000    0.00000        540        217          0    Not Connected
     685     random    0.60107    0.00000        366        167          0    repeat-0
    4936     random    0.61957    0.00000        656        163          0    repeat-5
    4801     random    0.60106    0.00000        352        153          0    repeat-0
     322     random    0.61954    0.00000        316        163          0    repeat-5
    1672     random    4.21469    0.00000        246        201          0    barrier > max_thermal_window
     694     random    3.45841    0.00000        478        215          0    barrier > max_thermal_window
    2413     random    0.60107    0.00000        393        163          0    repeat-0
      67     random    3.44301    0.00000        302        341          0    barrier > max_thermal_window
    2527     random    3.44367    0.00000        401        305          0    barrier > max_thermal_window
    1269     random    1.51281    0.00000        265        165          0    good-16
    3864     random    1.51191    0.00000        212        163          0    good-17
    1366     random    1.51281    0.00000        436        165          0    repeat-8
    2431     random    1.78820    0.00000        586        269          0    good-18
    3904     random    2.10127    0.00000        610        209          0    barrier > max_thermal_window
     638     random    0.60106    0.00000        302        157          0    repeat-1
    1413     random    1.51191    0.00000        197        163          0    repeat-17
    2677     random    2.10126    0.00000        457        209          0    barrier > max_thermal_window
     879     random    2.10164    0.00000        499        219          0    barrier > max_thermal_window
    3733     random    0.60106    0.00000        324        163          0    repeat-1
     840     random    0.60106    0.00000        487        165          0    repeat-0
     459     random    3.69980    0.00000        475        253          0    barrier > max_thermal_window
    2069     random    1.51266    0.00000        207        165          0    repeat-14
    1383     random    0.60106    0.00000        461        165          0    repeat-1
    1890     random    2.10617    0.00000        464        209          0    barrier > max_thermal_window
    3895     random    0.60107    0.00000        464        167          0    repeat-1
     898     random    0.61955    0.00000        428        165          0    repeat-5
    1172     random    0.61954    0.00000        341        163          0    repeat-5
    4240     random    0.00000    0.00000        317        231          0    Not Connected
    3262     random    3.44371    0.00000        306        309          0    barrier > max_thermal_window
    1049     random    4.20361    0.00000        233        203          0    barrier > max_thermal_window
    3667     random    0.61955    0.00000        510        165          0    repeat-5
     968     random    1.51281    0.00000        426        163          0    repeat-8
    4155     random    0.00000    0.00000        693        263          0    Not Connected
     365     random    0.00000    0.00000        547        155          0    Not Connected
     695     random    0.98563    0.00000        380        187          0    repeat-4
    2880     random    4.21469    0.00000        373        199          0    barrier > max_thermal_window
      92     random    0.61954    0.00000        341        165          0    repeat-5
    2466     random    2.10165    0.00000        732        215          0    barrier > max_thermal_window
    2958     random    0.00000    0.00000        383        195          0    Not Connected
    4609     random    2.10616    0.00000        529        201          0    barrier > max_thermal_window
    4278     random    1.51191    0.00000        224        165          0    repeat-17
     733     random    0.00000    0.00000        628        245          0    Not Connected
    4946     random    0.00000    0.00000       1116        239          0    Not Connected
    4266     random    0.00000    0.00000        493        163          0    Not Connected
    2665     random    0.98563    0.00000        332        189          0    repeat-6
    3702     random    0.00000    0.00000        731        267          0    Not Connected
    1524     random    0.60106    0.00000        399        165          0    repeat-0
    2072     random    1.51191    0.00000        225        165          0    repeat-17
    1590     random    0.00000    0.00000       1219        359          0    Not Connected
    4243     random    2.10616    0.00000        511        201          0    barrier > max_thermal_window
     253     random    4.21469    0.00000        301        201          0    barrier > max_thermal_window
    3777     random    0.00000    0.00000        566        231          0    Not Connected
    2251     random    3.69957    0.00000        394        249          0    barrier > max_thermal_window
     524     random    0.60106    0.00000        344        163          0    repeat-0
      30     random    2.10616    0.00000        498        207          0    barrier > max_thermal_window
    1417     random    2.10616    0.00000        509        205          0    barrier > max_thermal_window
    4022     random    0.00000    0.00000        418        211          0    Not Connected
    2667     random    1.51191    0.00000        277        163          0    repeat-17
    3848     random    0.00000    0.00000        574        153          0    Not Connected
     761     random    0.60106    0.00000        440        165          0    repeat-0
    3201     random    3.41210    0.00000        439        305          0    barrier > max_thermal_window
    2326     random    0.61954    0.00000        424        163          0    repeat-5
    4806     random    2.10616    0.00000        428        211          0    barrier > max_thermal_window
     451     random    0.60107    0.00000        369        165          0    repeat-0
    4507     random    1.51191    0.00000        237        163          0    repeat-17
    4880     random    0.98563    0.00000        425        189          0    repeat-4
    4988     random    0.60106    0.00000        379        165          0    repeat-0
    2547     random    0.00000    0.00000        707        263          0    Not Connected
    3714     random    1.51191    0.00000        212        161          0    repeat-17
    1544     random    0.98880    0.00000        343        187          0    repeat-10
    1720     random    0.00000    0.00000        591        209          0    Not Connected
    4454     random    0.60106    0.00000        350        165          0    repeat-0
    3088     random    3.69955    0.00000        441        249          0    barrier > max_thermal_window
    3070     random    2.10126    0.00000        445        217          0    barrier > max_thermal_window
    3399     random    0.00000    0.00000        828        227          0    Not Connected
    4784     random    2.10126    0.00000        521        207          0    barrier > max_thermal_window
    2317     random    1.48012    0.00000        517        191          0    repeat-13
    4286     random    0.98707    0.00000        450        193          0    repeat-3
     392     random    0.60106    0.00000        418        157          0    repeat-1
    3186     random    0.60106    0.00000        455        163          0    repeat-0
    1170     random    0.00000    0.00000        366        259          0    Not Connected
    1105     random    3.41040    0.00000        309        309          0    barrier > max_thermal_window
    2858     random    0.60106    0.00000        346        165          0    repeat-0
    4172     random    3.01352    0.00000        758        253          0    barrier > max_thermal_window
     965     random    2.10164    0.00000        391        213          0    barrier > max_thermal_window
     197     random    1.99380    0.00000        609        295          0    barrier > max_thermal_window
    3292     random    0.00000    0.00000        578        189          0    Not Connected
    3050     random    2.10126    0.00000        605        211          0    barrier > max_thermal_window
     611     random    0.00000    0.00000        813        221          0    Not Connected
     470     random    1.87556    0.00000        642        215          0    barrier > max_thermal_window
    4034     random    0.00000    0.00000       1280        397          0    Not Connected
    4493     random    1.61629    0.00000        429        221          0    good-19
    2532     random    0.00000    0.00000        633        165          0    Not Connected
    1862     random    2.10616    0.00000        489        209          0    barrier > max_thermal_window
    3561     random    2.10126    0.00000        483        209          0    barrier > max_thermal_window
     145     random    0.00000    0.00000        533        283          0    Not Connected
    1527     random    0.60106    0.00000        428        163          0    repeat-0
    1113     random    2.10616    0.00000        463        219          0    barrier > max_thermal_window
    2837     random    0.00000    0.00000        487        215          0    Not Connected
    2268     random    1.51281    0.00000        296        165          0    repeat-8
    4018     random    0.60106    0.00000        368        163          0    repeat-0
    4228     random    0.98707    0.00000        341        189          0    repeat-2
    1361     random    0.98563    0.00000        373        189          0    repeat-4
    4420     random    0.00000    0.00000        466        303          0    Not Connected
    2678     random    3.41051    0.00000        417        313          0    barrier > max_thermal_window
     945     random    0.00000    0.00000        679        351          0    Not Connected
    2157     random    0.60106    0.00000        369        165          0    repeat-0
     660     random    0.00000    0.00000        509        155          0    Not Connected
    3827     random    0.00000    0.00000        719        265          0    Not Connected
    4090     random    0.60106    0.00000        361        167          0    repeat-1
    3950     random    2.10616    0.00000        724        203          0    barrier > max_thermal_window
    4373     random    0.98562    0.00000        379        189          0    repeat-6
    4072     random    0.00000    0.00000        576        239          0    Not Connected
    2344     random    2.10616    0.00000        457        217          0    barrier > max_thermal_window
    2127     random    0.00000    0.00000        812        257          0    Not Connected
     138     random    2.10616    0.00000        489        213          0    barrier > max_thermal_window
     179     random    0.00000    0.00000        361        157          0    Not Connected
    3811     random    0.60106    0.00000        375        161          0    repeat-0
    3013     random    0.60106    0.00000        327        163          0    repeat-1
    3057     random    3.41209    0.00000        360        305          0    barrier > max_thermal_window
     509     random    0.00000    0.00000       1288        399          0    Not Connected
    1728     random    0.00000    0.00000       1054        231          0    Not Connected
    1984     random    0.61954    0.00000        432        165          0    repeat-5
    3748     random    3.41040    0.00000        295        327          0    barrier > max_thermal_window
    2870     random    0.98563    0.00000        349        189          0    repeat-6
    3572     random    0.60107    0.00000        595        163          0    repeat-1
      25     random    0.60106    0.00000        389        157          0    repeat-0
    3554     random    2.10126    0.00000        483        213          0    barrier > max_thermal_window
    3222     random    0.61956    0.00000        647        163          0    repeat-5
    1609     random    2.17857    0.00000        361        185          0    barrier > max_thermal_window
    1631     random    0.60107    0.00000        328        161          0    repeat-0
    3605     random    0.98563    0.00000        302        193          0    repeat-4
    3724     random    0.98708    0.00000        333        191          0    repeat-2
     498     random    0.98563    0.00000        284        189          0    repeat-4
    1776     random    0.98708    0.00000        377        193          0    repeat-2
    2624     random    2.10616    0.00000        407        207          0    barrier > max_thermal_window
     192     random    0.60107    0.00000        342        165          0    repeat-1
    1867     random    1.61448    0.00000        529        203          0    good-20
    3383     random    0.98563    0.00000        454        191          0    repeat-4
    3737     random    0.98563    0.00000        356        187          0    repeat-6
     614     random    0.98563    0.00000        361        189          0    repeat-4
    2544     random    0.61955    0.00000        381        165          0    repeat-5
     161     random    0.60107    0.00000        508        167          0    repeat-0
     184     random    0.00000    0.00000        350        165          0    Not Connected
    4316     random    1.51266    0.00000        194        165          0    repeat-14
    1238     random    3.45841    0.00000        513        217          0    barrier > max_thermal_window
     422     random    0.98708    0.00000        374        191          0    repeat-3
    4393     random    0.00000    0.00000       1093        383          0    Not Connected
    4583     random    0.61955    0.00000        385        165          0    repeat-5
    1054     random    0.00000    0.00000        447        191          0    Not Connected
     774     random    0.00000    0.00000        371        195          0    Not Connected
    4226     random    2.10616    0.00000        389        219          0    barrier > max_thermal_window
    3089     random    1.61547    0.00000        616        203          0    good-21
    2458     random    3.44368    0.00000        608        307          0    barrier > max_thermal_window
    2193     random    0.61954    0.00000        423        165          0    repeat-5
    4167     random    0.00000    0.00000       1096        381          0    Not Connected
    3432     random    0.00000    0.00000        442        219          0    Not Connected
     195     random    1.51191    0.00000        214        163          0    repeat-11
    4461     random    1.61448    0.00000        450        203          0    good-22
    1959     random    0.00000    0.00000        622        299          0    Not Connected
    4863     random    3.45874    0.00000        352        219          0    barrier > max_thermal_window
      90     random    3.72652    0.00000        649        259          0    barrier > max_thermal_window
    4160     random    1.51266    0.00000        252        165          0    repeat-14
    4862     random    1.61629    0.00000        467        203          0    repeat-19
     437     random    0.60106    0.00000        318        163          0    repeat-1
    2161     random    0.60106    0.00000        441        163          0    repeat-0
     900     random    0.98707    0.00000        285        191          0    repeat-2
     518     random    0.60106    0.00000        359        157          0    repeat-0
    1788     random    3.44301    0.00000        257        341          0    barrier > max_thermal_window
    3489     random    0.00000    0.00000        780        227          0    Not Connected
    4249     random    0.00000    0.00000        577        335          0    Not Connected
    3729     random    0.98708    0.00000        420        191          0    repeat-2
     709     random    3.21461    0.00000        366        229          0    barrier > max_thermal_window
    1932     random    0.00000    0.00000       1206        405          0    Not Connected
    1378     random    2.10616    0.00000        559        209          0    barrier > max_thermal_window
    2310     random    0.61955    0.00000        392        165          0    repeat-5
     209     random    3.21426    0.00000        534        229          0    barrier > max_thermal_window
    4885     random    3.01353    0.00000        368        239          0    barrier > max_thermal_window
    4802     random    0.61955    0.00000        480        163          0    repeat-5
      87     random    0.98563    0.00000        320        195          0    repeat-4
    3160     random    1.51191    0.00000        272        163          0    repeat-11
    3444     random    5.23178    0.00000        305        231          0    barrier > max_thermal_window
    2947     random    0.60106    0.00000        381        165          0    repeat-1
    3217     random    0.60106    0.00000        415        165          0    repeat-1
    2207     random    3.41040    0.00000        780        343          0    barrier > max_thermal_window
    4509     random    0.00000    0.00000        456        245          0    Not Connected
     661     random    3.01352    0.00000        474        235          0    barrier > max_thermal_window
    1944     random    0.60106    0.00000        324        165          0    repeat-1
    1552     random    4.19347    0.00000        354        263          0    barrier > max_thermal_window
    1992     random    0.00000    0.00000        369        189          0    Not Connected
     535     random    3.45874    0.00000        397        223          0    barrier > max_thermal_window
    1961     random    2.10616    0.00000        458        207          0    barrier > max_thermal_window
    4663     random    0.98707    0.00000        308        193          0    repeat-3
    2134     random    3.41040    0.00000        258        319          0    barrier > max_thermal_window
    2209     random    2.10164    0.00000        458        205          0    barrier > max_thermal_window
      56     random    2.10616    0.00000        422        219          0    barrier > max_thermal_window
     888     random    0.60106    0.00000        310        159          0    repeat-1
    3684     random    3.45931    0.00000        351        219          0    barrier > max_thermal_window
    4469     random    2.10164    0.00000        362        207          0    barrier > max_thermal_window
    1739     random    3.44371    0.00000        323        307          0    barrier > max_thermal_window
    2137     random    2.10126    0.00000        410        211          0    barrier > max_thermal_window
    3028     random    4.20342    0.00000        245        207          0    barrier > max_thermal_window
    2986     random    0.98563    0.00000        346        189          0    repeat-6
    1307     random    3.01352    0.00000        389        241          0    barrier > max_thermal_window
    1065     random    0.61955    0.00000        379        165          0    repeat-5
     534     random    0.00000    0.00000        829        299          0    Not Connected
    4123     random    0.00000    0.00000        412        237          0    Not Connected
    4472     random    1.51281    0.00000        247        165          0    repeat-8
    1518     random    0.98880    0.00000        364        189          0    repeat-10
    4219     random    2.10164    0.00000        448        213          0    barrier > max_thermal_window
    4485     random    0.60106    0.00000        355        159          0    repeat-0
    4738     random    1.61547    0.00000        465        201          0    good-23
    2182     random    0.00000    0.00000        765        223          0    Not Connected
    3200     random    0.00000    0.00000        823        265          0    Not Connected
    1933     random    0.00000    0.00000        387        335          0    Not Connected
    4574     random    2.10127    0.00000        437        209          0    barrier > max_thermal_window
     675     random    1.20701    0.00000        538        225          0    good-24
    1773     random    0.61955    0.00000        347        165          0    repeat-5
     699     random    0.60107    0.00000        438        167          0    repeat-0
    1615     random    0.60106    0.00000        368        157          0    repeat-0
    1209     random    3.21464    0.00000        439        231          0    barrier > max_thermal_window
    1506     random    0.00000    0.00000        759        233          0    Not Connected
    3705     random    3.44368    0.00000        282        309          0    barrier > max_thermal_window
    1778     random    0.00000    0.00000        434        277          0    Not Connected
     299     random    0.00000    0.00000        724        229          0    Not Connected
    3957     random    0.98562    0.00000        401        191          0    repeat-6
    4019     random    0.60106    0.00000        416        165          0    repeat-1
    1913     random    3.01352    0.00000        412        243          0    barrier > max_thermal_window
    2459     random    0.98707    0.00000        393        191          0    repeat-2
    2463     random    0.00000    0.00000        492        153          0    Not Connected
    3894     random    0.60106    0.00000        476        157          0    repeat-0
     445     random    0.00000    0.00000        707        219          0    Not Connected
    2574     random    0.60106    0.00000        366        157          0    repeat-0
    3562     random    0.00000    0.00000        679        195          0    Not Connected
    3933     random    0.00000    0.00000        924        265          0    Not Connected
    4950     random    0.60106    0.00000        474        165          0    repeat-0
    4468     random    3.41051    0.00000        311        307          0    barrier > max_thermal_window
    4694     random    2.10616    0.00000        383        215          0    barrier > max_thermal_window
    4977     random    3.45841    0.00000        496        215          0    barrier > max_thermal_window
    4433     random    0.61955    0.00000        444        163          0    repeat-5
    3812     random    0.00000    0.00000        493        351          0    Not Connected
     528     random    0.60106    0.00000        392        161          0    repeat-0
    3058     random    0.00000    0.00000        567        195          0    Not Connected
    3390     random    3.45841    0.00000        365        215          0    barrier > max_thermal_window
    2380     random    2.10126    0.00000        477        209          0    barrier > max_thermal_window
    1510     random    0.98707    0.00000        353        191          0    repeat-2
    2644     random    0.61955    0.00000        387        165          0    repeat-5
    2649     random    0.61954    0.00000        427        165          0    repeat-5
    2538     random    0.60106    0.00000        349        163          0    repeat-1
    4376     random    0.60106    0.00000        339        161          0    repeat-0
    3040     random    1.51191    0.00000        312        163          0    repeat-17
    4511     random    0.00000    0.00000        486        305          0    Not Connected
    2092     random    0.60106    0.00000        421        161          0    repeat-1
    3995     random    1.20701    0.00000        849        217          0    repeat-24
     782     random    0.98708    0.00000        394        193          0    repeat-2
    2151     random    0.00000    0.00000       1273        405          0    Not Connected
    1329     random    2.10127    0.00000        560        205          0    barrier > max_thermal_window
    3209     random    2.10126    0.00000        549        209          0    barrier > max_thermal_window
    4354     random    0.00000    0.00000        836        239          0    Not Connected
    4686     random    4.20361    0.00000        355        203          0    barrier > max_thermal_window
    1128     random    0.00000    0.00000        722        341          0    Not Connected
    2948     random    2.10616    0.00000        424        193          0    barrier > max_thermal_window
    3992     random    0.60107    0.00000        331        165          0    repeat-1
    1073     random    0.00000    0.00000        485        215          0    Not Connected
    3623     random    0.60106    0.00000        446        163          0    repeat-0
     677     random    3.44301    0.00000        497        341          0    barrier > max_thermal_window
    3231     random    0.60106    0.00000        489        165          0    repeat-1
    2913     random    1.85810    0.00000        399        209          0    barrier > max_thermal_window
    1965     random    3.44301    0.00000        472        341          0    barrier > max_thermal_window
    2518     random    0.61956    0.00000        365        165          0    repeat-5
    2648     random    0.60106    0.00000        380        167          0    repeat-0
    2165     random    2.10164    0.00000        576        209          0    barrier > max_thermal_window
    1639     random    2.10616    0.00000        403        197          0    barrier > max_thermal_window
    4889     random    4.20361    0.00000        274        205          0    barrier > max_thermal_window
     348     random    3.41210    0.00000        252        307          0    barrier > max_thermal_window
     133     random    2.10126    0.00000        553        205          0    barrier > max_thermal_window
     330     random    0.98707    0.00000        323        189          0    repeat-3
    1488     random    1.51191    0.00000        274        161          0    repeat-17
    3666     random    3.44371    0.00000        291        305          0    barrier > max_thermal_window
    3600     random    0.98880    0.00000        338        193          0    repeat-10
    3354     random    3.21462    0.00000        349        229          0    barrier > max_thermal_window
    4306     random    3.21462    0.00000        300        227          0    barrier > max_thermal_window
    2521     random    0.00000    0.00000        699        265          0    Not Connected
    4826     random    0.98563    0.00000        425        193          0    repeat-4
    4546     random    2.10164    0.00000        410        205          0    barrier > max_thermal_window
    2585     random    3.44367    0.00000        323        305          0    barrier > max_thermal_window
    4818     random    3.44368    0.00000        371        305          0    barrier > max_thermal_window
    3448     random    1.51281    0.00000        238        167          0    repeat-16
    2907     random    0.60106    0.00000        414        165          0    repeat-1
     893     random    0.00000    0.00000        624        155          0    Not Connected
    3085     random    0.00000    0.00000        655        255          0    Not Connected
    2263     random    0.61955    0.00000        355        163          0    repeat-5
    4564     random    0.00000    0.00000        455        345          0    Not Connected
    2957     random    0.61955    0.00000        484        165          0    repeat-5
     154     random    0.00000    0.00000        515        349          0    Not Connected
    4688     random    3.44371    0.00000        429        305          0    barrier > max_thermal_window
     114     random    0.00000    0.00000        593        125          0    Not Connected
    2490     random    0.60106    0.00000        350        165          0    repeat-1
    3246     random    0.00000    0.00000        570        155          0    Not Connected
     730     random    0.60106    0.00000        370        163          0    repeat-0
    2028     random    0.98708    0.00000        351        193          0    repeat-3
    1060     random    0.00000    0.00000        551        495          0    Not Connected
    3421     random    0.61954    0.00000        396        163          0    repeat-5
    4478     random    3.44301    0.00000        538        341          0    barrier > max_thermal_window
    2089     random    1.51266    0.00000        289        165          0    repeat-15
     527     random    0.98707    0.00000        327        191          0    repeat-3
    1035     random    1.61448    0.00000        479        203          0    repeat-20
    1206     random    0.98563    0.00000        365        193          0    repeat-6
    3779     random    0.60106    0.00000        300        165          0    repeat-1
    1626     random    2.10126    0.00000        497        209          0    barrier > max_thermal_window
     854     random    2.10164    0.00000        443        209          0    barrier > max_thermal_window
     604     random    0.60107    0.00000        368        163          0    repeat-1
    2254     random    1.86031    0.00000        560        215          0    barrier > max_thermal_window
    1185     random    0.98879    0.00000        363        191          0    repeat-12
    2330     random    1.61547    0.00000        405        201          0    repeat-23
    2030     random    1.61547    0.00000        313        203          0    repeat-21
     511     random    4.20361    0.00000        353        205          0    barrier > max_thermal_window
    4106     random    0.98880    0.00000        500        195          0    repeat-12
    2510     random    0.60107    0.00000        742        163          0    repeat-0
    3471     random    0.61954    0.00000        444        163          0    repeat-5
     469     random    0.00000    0.00000        669        279          0    Not Connected
     889     random    0.98707    0.00000        307        191          0    repeat-3
    3630     random    4.21469    0.00000        362        199          0    barrier > max_thermal_window
      14     random    1.51191    0.00000        278        163          0    repeat-11
     553     random    0.98563    0.00000        329        189          0    repeat-6
    4572     random    0.98563    0.00000        430        191          0    repeat-4
    3981     random    0.60107    0.00000        368        163          0    repeat-0
    4342     random    0.60107    0.00000        477        161          0    repeat-1
    4407     random    0.61955    0.00000        345        165          0    repeat-5
    2076     random    0.61956    0.00000        616        165          0    repeat-5
    4036     random    0.00000    0.00000        600        155          0    Not Connected
      82     random    0.60107    0.00000        367        161          0    repeat-0
     285     random    3.21461    0.00000        399        229          0    barrier > max_thermal_window
    3065     random    3.44367    0.00000        417        325          0    barrier > max_thermal_window
    3857     random    1.51191    0.00000        253        165          0    repeat-11
    4961     random    0.00000    0.00000        673        199          0    Not Connected
    1196     random    1.51191    0.00000        405        163          0    repeat-11
    4767     random    0.98563    0.00000        318        187          0    repeat-6
     246     random    0.00000    0.00000        482        365          0    Not Connected
     636     random    3.44301    0.00000        312        341          0    barrier > max_thermal_window
     980     random    0.00000    0.00000        726        255          0    Not Connected
    3727     random    0.60106    0.00000        377        161          0    repeat-0
    4611     random    0.98708    0.00000        360        191          0    repeat-2
    2914     random    3.44371    0.00000        337        307          0    barrier > max_thermal_window
    4497     random    0.98563    0.00000        329        189          0    repeat-4
    3302     random    0.61954    0.00000        347        163          0    repeat-5
    1553     random    0.61955    0.00000        382        163          0    repeat-5
    3268     random    1.51266    0.00000        266        165          0    repeat-14
    1698     random    0.00000    0.00000        801        207          0    Not Connected
    4487     random    0.00000    0.00000        797        365          0    Not Connected
    1191     random    0.00000    0.00000        766        189          0    Not Connected
     667     random    2.10164    0.00000        489        209          0    barrier > max_thermal_window
     377     random    0.00000    0.00000        390        153          0    Not Connected
    2292     random    0.60106    0.00000        373        157          0    repeat-0
    3865     random    0.00000    0.00000        877        161          0    Not Connected
     296     random    1.51191    0.00000        311        165          0    repeat-17
    4787     random    3.45874    0.00000        281        219          0    barrier > max_thermal_window
    2498     random    0.60107    0.00000        424        167          0    repeat-0
     909     random    2.10616    0.00000        665        193          0    barrier > max_thermal_window
    2974     random    0.60106    0.00000        337        157          0    repeat-1
    1928     random    0.00000    0.00000        701        249          0    Not Connected
    1173     random    0.60108    0.00000        681        167          0    repeat-0
    2827     random    2.10164    0.00000        416        205          0    barrier > max_thermal_window
    2841     random    4.20341    0.00000        222        209          0    barrier > max_thermal_window
    4761     random    2.10616    0.00000        401        205          0    barrier > max_thermal_window
    3353     random    1.51281    0.00000        256        165          0    repeat-16
    1451     random    0.60106    0.00000        393        163          0    repeat-1
      53     random    0.60107    0.00000        408        155          0    repeat-1
    1572     random    3.69955    0.00000        279        251          0    barrier > max_thermal_window
    2686     random    0.60107    0.00000        435        157          0    repeat-1
    2144     random    0.61955    0.00000        359        163          0    repeat-5
    4883     random    0.60106    0.00000        426        161          0    repeat-0
    1074     random    0.98563    0.00000        459        189          0    repeat-6
    2055     random    0.98563    0.00000        438        193          0    repeat-6
    3691     random    0.00000    0.00000        602        215          0    Not Connected
    3689     random    0.98563    0.00000        288        189          0    repeat-4
    3625     random    0.00000    0.00000        718        163          0    Not Connected
