    wuid       type    barrier   max-dist    sad-fcs   mins-fcs   pref-fcs    result
    6466     random    0.37203    0.00000        199        111          0    repeat-0
    8627     random    0.00000    0.00000        698        165          0    Not Connected
    5331     random    0.23284    0.00000        313        123          0    repeat-9
    4610     random    0.37205    0.00000        172        119          0    repeat-2
    4632     random    0.37203    0.00000        194        113          0    repeat-0
    6841     random    0.00000    0.00000        647        115          0    Not Connected
    3637     random    0.37203    0.00000        230        109          0    repeat-0
    4804     random    0.37202    0.00000        257        111          0    repeat-0
    3694     random    0.00000    0.00000       1165        175          0    Not Connected
    9362     random    0.37203    0.00000        230        111          0    repeat-0
    4757     random    0.37203    0.00000        251        115          0    repeat-0
    1908     random    0.37203    0.00000        743        117          0    repeat-4
    5655     random    0.00000    0.00000        792        145          0    Not Connected
    8664     random    0.23285    0.00000        445        131          0    repeat-9
     251     random    0.23285    0.00000        322        135          0    repeat-3
    9445     random    0.37205    0.00000        215        117          0    repeat-0
     766     random    0.23286    0.00000        501        133          0    repeat-6
    1189     random    0.37203    0.00000        214        111          0    repeat-5
    8596     random    0.23284    0.00000        314        139          0    repeat-9
    6816     random    0.37202    0.00000        257        109          0    repeat-4
    7429     random    1.15300    0.00000        734        151          0    barrier > max_thermal_window
    8044     random    0.00000    0.00000        794        147          0    Not Connected
    5192     random    0.00000    0.00000        639        137          0    Not Connected
    1560     random    0.45951    0.00000        812        139          0    repeat-1
    2507     random    0.00000    0.00000        782        165          0    Not Connected
    5055     random    0.37202    0.00000        322        103          0    repeat-4
    2953     random    0.23285    0.00000        418        131          0    repeat-8
    8231     random    0.37203    0.00000        202        113          0    repeat-4
    6941     random    0.37203    0.00000        285        117          0    repeat-5
    3464     random    0.37203    0.00000        262        109          0    repeat-2
    9384     random    0.37202    0.00000        227        111          0    repeat-4
    9592     random    0.00000    0.00000        581        135          0    Not Connected
    4038     random    0.00000    0.00000        511        167          0    Not Connected
    1248     random    0.37203    0.00000        208        115          0    repeat-2
    7824     random    0.00000    0.00000        883        165          0    Not Connected
    6382     random    0.37202    0.00000        192        115          0    repeat-4
     431     random    0.37201    0.00000        193        113          0    repeat-4
    1717     random    0.37202    0.00000        260        113          0    repeat-2
    8774     random    0.37202    0.00000        247        109          0    repeat-0
    9253     random    0.00000    0.00000        752        165          0    Not Connected
    7373     random    0.37202    0.00000        209        111          0    repeat-0
    2312     random    0.37203    0.00000        401        111          0    repeat-4
    3742     random    0.00000    0.00000         25          1          0    Saddle Search Terminated High Energy
     907     random    0.37203    0.00000        179        109          0    repeat-4
    1993     random    0.37204    0.00000        210        115          0    repeat-5
    3789     random    0.37202    0.00000        207        103          0    repeat-5
    2899     random    0.37202    0.00000        839        109          0    repeat-2
    1755     random    0.37203    0.00000        283        109          0    repeat-4
    1649     random    0.37203    0.00000        175        111          0    repeat-0
    2502     random    0.37203    0.00000        360        115          0    repeat-0
    1425     random    0.23285    0.00000        289        133          0    repeat-9
    4690     random    0.45952    0.00000        542        137          0    good-10
    5962     random    0.37202    0.00000        269        111          0    repeat-2
    1088     random    0.37203    0.00000        260        107          0    repeat-5
    7837     random    0.37203    0.00000        225        117          0    repeat-0
    4717     random    0.23285    0.00000        358        121          0    repeat-8
    2765     random    0.37203    0.00000        227        117          0    repeat-0
    3215     random    0.37203    0.00000        212        115          0    repeat-0
    9841     random    0.23285    0.00000        294        135          0    repeat-6
    8357     random    0.45952    0.00000        688        143          0    good-11
    2121     random    0.37203    0.00000        241        115          0    repeat-2
    7492     random    0.37204    0.00000        165        105          0    repeat-5
    5517     random    0.23285    0.00000        287        135          0    repeat-3
    3617     random    0.23285    0.00000        348        127          0    repeat-3
    5524     random    0.37202    0.00000        193        111          0    repeat-4
    9331     random    0.23284    0.00000        445        135          0    repeat-3
    4104     random    0.37204    0.00000        229        109          0    repeat-5
    5758     random    0.37202    0.00000        239        111          0    repeat-2
    8379     random    0.37203    0.00000        214        115          0    repeat-2
    8133     random    0.37203    0.00000        351        117          0    repeat-0
    5375     random    0.37203    0.00000        336        117          0    repeat-2
    8531     random    0.37202    0.00000        261        113          0    repeat-2
    7885     random    0.23284    0.00000        619        125          0    repeat-9
    2044     random    0.37202    0.00000        424        115          0    repeat-0
    1303     random    0.00000    0.00000        613        153          0    Not Connected
    3881     random    0.37203    0.00000        195        111          0    repeat-5
    3591     random    0.37202    0.00000        196        107          0    repeat-2
     685     random    0.37201    0.00000        194        109          0    repeat-2
    8096     random    0.00000    0.00000        785        165          0    Not Connected
    4936     random    0.23285    0.00000        479        133          0    repeat-6
    5966     random    0.37202    0.00000        193        113          0    repeat-5
    6865     random    0.23284    0.00000        306        133          0    repeat-6
    8256     random    0.45951    0.00000        939        147          0    repeat-1
    9275     random    0.37204    0.00000        170        119          0    repeat-0
    4801     random    0.37202    0.00000        347        113          0    repeat-4
    7309     random    0.37203    0.00000        298        113          0    repeat-5
    7845     random    0.37203    0.00000        316        109          0    repeat-4
     322     random    0.37203    0.00000        225        115          0    repeat-5
    1672     random    0.37200    0.00000        232        103          0    repeat-4
     694     random    0.45953    0.00000        716        151          0    good-12
    5245     random    0.37203    0.00000        183        105          0    repeat-4
    8841     random    0.23285    0.00000        346        133          0    repeat-8
    2413     random    0.37203    0.00000        338        111          0    repeat-0
    6063     random    0.00000    0.00000        631        161          0    Not Connected
      67     random    0.37205    0.00000        275        113          0    repeat-2
    2527     random    0.37203    0.00000        185        113          0    repeat-2
    1269     random    0.37203    0.00000        198        115          0    repeat-5
    8645     random    0.37203    0.00000        180        107          0    repeat-4
    5941     random    0.23284    0.00000        276        127          0    repeat-8
    7850     random    0.00000    0.00000        652        169          0    Not Connected
    6425     random    0.00000    0.00000        946        175          0    Not Connected
    3864     random    0.23283    0.00000        299        123          0    repeat-8
    1366     random    0.37203    0.00000        610        111          0    repeat-5
    5231     random    0.45953    0.00000        668        145          0    good-13
    2431     random    0.37202    0.00000        273        105          0    repeat-2
    3904     random    0.37203    0.00000        309        111          0    repeat-5
    7927     random    0.37203    0.00000        230        111          0    repeat-2
     638     random    0.00000    0.00000        954        163          0    Not Connected
    1413     random    0.37204    0.00000        272        115          0    repeat-0
    2677     random    0.37203    0.00000        235        113          0    repeat-4
     879     random    0.23285    0.00000        365        137          0    repeat-3
    3733     random    0.23285    0.00000        310        127          0    repeat-9
     840     random    0.37203    0.00000        330        109          0    repeat-0
    8539     random    0.37202    0.00000        184        107          0    repeat-5
    6595     random    0.23284    0.00000        312        125          0    repeat-8
    5461     random    0.23285    0.00000        423        129          0    repeat-3
    6565     random    0.00000    0.00000        475        171          0    Not Connected
    5752     random    0.00000    0.00000        808        165          0    Not Connected
    9986     random    0.00000    0.00000        467        171          0    Not Connected
    6700     random    0.00000    0.00000        821        143          0    Not Connected
     459     random    0.23284    0.00000        279        119          0    repeat-3
    7485     random    0.23284    0.00000        395        123          0    repeat-9
    7975     random    0.37203    0.00000        243        113          0    repeat-5
    2069     random    0.37204    0.00000        169        105          0    repeat-4
    6241     random    0.45953    0.00000       1123        145          0    repeat-7
    1383     random    0.00000    0.00000       1046        169          0    Not Connected
    7553     random    0.37202    0.00000        383        113          0    repeat-0
    7629     random    0.37203    0.00000        218        113          0    repeat-4
    1890     random    0.37205    0.00000        268        119          0    repeat-2
    3895     random    0.37202    0.00000        229        111          0    repeat-0
     898     random    0.23285    0.00000        370        133          0    repeat-6
    1172     random    0.37203    0.00000        215        117          0    repeat-0
    4240     random    0.00000    0.00000        910        153          0    Not Connected
    8087     random    0.37206    0.00000        206        111          0    repeat-0
    9484     random    0.37204    0.00000        132        113          0    repeat-5
    3262     random    0.23285    0.00000        273        133          0    repeat-6
    9645     random    0.37203    0.00000        165        117          0    repeat-2
    1049     random    0.37203    0.00000        358        113          0    repeat-4
    8585     random    0.37202    0.00000        181        111          0    repeat-5
    8757     random    0.37203    0.00000        189        111          0    repeat-2
    3667     random    0.37202    0.00000        849        111          0    repeat-5
    7938     random    0.23285    0.00000        468        135          0    repeat-9
     968     random    0.37203    0.00000        168        111          0    repeat-2
    9008     random    0.37202    0.00000        170        115          0    repeat-5
    9911     random    0.00000    0.00000        508        171          0    Not Connected
    5579     random    0.37203    0.00000        236        115          0    repeat-0
    9317     random    0.00000    0.00000       1374        141          0    Not Connected
    6455     random    0.37203    0.00000        239        117          0    repeat-0
    9424     random    0.37202    0.00000        230        103          0    repeat-4
    4155     random    0.37203    0.00000        417        123          0    repeat-5
     365     random    0.37203    0.00000        539        113          0    repeat-4
    7503     random    0.37203    0.00000        228        113          0    repeat-0
     695     random    0.00000    0.00000        803        165          0    Not Connected
    2880     random    0.37202    0.00000        194        109          0    repeat-2
    7225     random    0.37201    0.00000        375        109          0    repeat-4
    6436     random    0.00000    0.00000       1354        131          0    Not Connected
    8038     random    0.37202    0.00000        190        111          0    repeat-2
      92     random    0.37201    0.00000        225         95          0    repeat-2
    7362     random    0.37202    0.00000        830        113          0    repeat-5
    2466     random    0.23284    0.00000        280        123          0    repeat-9
    2958     random    0.00000    0.00000        652        173          0    Not Connected
    4609     random    0.00000    0.00000        896        171          0    Not Connected
    4278     random    0.23284    0.00000        307        127          0    repeat-6
     733     random    0.37203    0.00000        179        117          0    repeat-2
    4946     random    0.37203    0.00000        193        111          0    repeat-5
    9215     random    0.23283    0.00000        323        133          0    repeat-9
    4266     random    0.37203    0.00000        219        113          0    repeat-0
    2665     random    0.00000    0.00000        564        171          0    Not Connected
    3702     random    0.00000    0.00000        740        173          0    Not Connected
    1524     random    0.45951    0.00000        872        141          0    repeat-13
    2072     random    0.23285    0.00000        423        143          0    repeat-9
    9323     random    0.37202    0.00000        188        113          0    repeat-4
    1590     random    0.37203    0.00000        206        105          0    repeat-4
    4243     random    0.00000    0.00000       1096        155          0    Not Connected
     253     random    0.37203    0.00000        201        107          0    repeat-4
    3777     random    0.00000    0.00000        806        171          0    Not Connected
    9888     random    0.23285    0.00000        509        129          0    repeat-9
    2251     random    0.37202    0.00000        150        117          0    repeat-5
    5695     random    0.37203    0.00000        210        113          0    repeat-2
     524     random    0.23285    0.00000        294        131          0    repeat-8
    5680     random    0.45952    0.00000        576        145          0    good-14
    5804     random    0.37202    0.00000        366        115          0    repeat-2
      30     random    0.37203    0.00000        230        117          0    repeat-2
    1417     random    0.00000    0.00000        541        171          0    Not Connected
    4022     random    0.00000    0.00000        680        167          0    Not Connected
    2667     random    1.15301    0.00000        485        145          0    barrier > max_thermal_window
    9965     random    0.37203    0.00000        244        115          0    repeat-0
    3848     random    0.23285    0.00000        339        127          0    repeat-3
    7184     random    0.37203    0.00000        225        113          0    repeat-5
     761     random    0.37202    0.00000        364        113          0    repeat-2
    8922     random    0.00000    0.00000        595        171          0    Not Connected
    3201     random    0.37202    0.00000        292        115          0    repeat-5
    8742     random    0.37203    0.00000        198        115          0    repeat-2
    7948     random    0.37202    0.00000        382        117          0    repeat-2
    8527     random    0.37203    0.00000        351        113          0    repeat-2
    2326     random    0.37203    0.00000        255        113          0    repeat-5
    4806     random    0.37202    0.00000        282        111          0    repeat-4
    5264     random    0.00000    0.00000        824        167          0    Not Connected
     451     random    0.23284    0.00000        335        131          0    repeat-6
    6807     random    0.00000    0.00000        760        163          0    Not Connected
    4507     random    0.00000    0.00000        557        165          0    Not Connected
    4880     random    0.37202    0.00000        213        107          0    repeat-4
    5835     random    0.00000    0.00000       1259        171          0    Not Connected
    4988     random    0.37202    0.00000        459        107          0    repeat-0
    9013     random    0.45965    0.00000        628        149          0    repeat-12
    2547     random    0.37202    0.00000        418        115          0    repeat-2
    3714     random    0.00000    0.00000        939        169          0    Not Connected
    7734     random    0.37203    0.00000        236        115          0    repeat-4
    8733     random    0.37203    0.00000        196        111          0    repeat-4
    1544     random    0.45951    0.00000        710        139          0    repeat-13
    9669     random    0.37203    0.00000        290        115          0    repeat-0
    1720     random    0.37203    0.00000        272        109          0    repeat-5
    7751     random    0.00000    0.00000        691        167          0    Not Connected
    5637     random    0.00000    0.00000        738        167          0    Not Connected
    4454     random    0.37203    0.00000        223        117          0    repeat-0
    3088     random    0.23285    0.00000        319        133          0    repeat-8
    6320     random    0.37202    0.00000        193        111          0    repeat-5
    8117     random    0.37204    0.00000        290        109          0    repeat-4
    7886     random    0.00000    0.00000        497        169          0    Not Connected
    9749     random    0.23284    0.00000        261        125          0    repeat-3
    3070     random    0.00000    0.00000       1011        155          0    Not Connected
    8761     random    0.00000    0.00000        546        165          0    Not Connected
    3399     random    0.23285    0.00000        391        133          0    repeat-6
    4784     random    0.37203    0.00000        387        107          0    repeat-0
    2317     random    0.23284    0.00000        492        127          0    repeat-8
    4286     random    0.00000    0.00000       1138        169          0    Not Connected
     392     random    0.37203    0.00000        335        115          0    repeat-4
    3186     random    0.37203    0.00000        216        119          0    repeat-0
    1170     random    0.37203    0.00000        203        111          0    repeat-2
    1105     random    0.00000    0.00000        629        179          0    Not Connected
    2858     random    0.37203    0.00000        297        107          0    repeat-5
    5012     random    0.37203    0.00000        189        115          0    repeat-4
    5877     random    0.23284    0.00000        406        131          0    repeat-9
    9398     random    0.00000    0.00000        419        167          0    Not Connected
    4172     random    0.37204    0.00000        961        115          0    repeat-4
    5688     random    0.37204    0.00000        231        113          0    repeat-2
     965     random    0.23285    0.00000        348        125          0    repeat-6
     197     random    0.37201    0.00000        867        111          0    repeat-2
    7976     random    0.23285    0.00000        454        131          0    repeat-8
    3292     random    0.37203    0.00000        327        113          0    repeat-4
    8207     random    0.00000    0.00000       1033        167          0    Not Connected
    6224     random    0.00000    0.00000        871        165          0    Not Connected
    3050     random    0.37200    0.00000        261        107          0    repeat-0
     611     random    0.00000    0.00000        234        111          0    Not Connected
    8022     random    0.45953    0.00000        654        151          0    repeat-14
     470     random    0.37200    0.00000        220        105          0    repeat-2
    9751     random    0.37203    0.00000        200        115          0    repeat-2
    6778     random    0.37203    0.00000        267        115          0    repeat-0
    4034     random    0.00000    0.00000        848        167          0    Not Connected
    4493     random    0.00000    0.00000        583        165          0    Not Connected
    6375     random    0.23284    0.00000        427        121          0    repeat-9
    9497     random    0.37202    0.00000        369        111          0    repeat-0
    5661     random    0.23285    0.00000        518        131          0    repeat-9
    8923     random    0.37204    0.00000        231        113          0    repeat-4
    2532     random    0.37203    0.00000        200        115          0    repeat-0
    1862     random    0.00000    0.00000        626        145          0    Not Connected
    3561     random    0.23285    0.00000        323        133          0    repeat-9
    6886     random    0.37203    0.00000        244        117          0    repeat-2
    6568     random    0.45952    0.00000        662        141          0    good-15
     145     random    0.37203    0.00000        316        117          0    repeat-5
    1527     random    0.37203    0.00000        205        111          0    repeat-0
    1113     random    0.37203    0.00000        436        115          0    repeat-4
    2837     random    0.23285    0.00000        356        129          0    repeat-8
    2268     random    0.37203    0.00000        349        109          0    repeat-2
    9762     random    0.00000    0.00000        885        159          0    Not Connected
    5403     random    0.37203    0.00000       1197        113          0    repeat-4
    7268     random    0.00000    0.00000       1200        141          0    Not Connected
    5348     random    0.37203    0.00000        238        111          0    repeat-4
    4018     random    0.23285    0.00000        456        133          0    repeat-9
    7691     random    0.37205    0.00000        283        113          0    repeat-5
    4228     random    0.00000    0.00000       1210        111          0    Not Connected
    1361     random    0.00000    0.00000        970        189          0    Not Connected
    9783     random    0.37203    0.00000        245        113          0    repeat-4
    6898     random    0.00000    0.00000        636        181          0    Not Connected
    4420     random    0.37203    0.00000        270        119          0    repeat-5
    9759     random    0.37203    0.00000        211        115          0    repeat-5
    5440     random    0.37203    0.00000        178        113          0    repeat-4
    7069     random    0.45952    0.00000        755        145          0    repeat-12
    2678     random    0.37205    0.00000        180        107          0    repeat-0
    5250     random    0.37203    0.00000        342        115          0    repeat-4
     945     random    0.23285    0.00000        483        133          0    repeat-6
    7096     random    0.23284    0.00000        404        129          0    repeat-9
    9306     random    0.37203    0.00000        274        121          0    repeat-0
    6383     random    0.00000    0.00000        777        157          0    Not Connected
    8970     random    0.00000    0.00000        732        173          0    Not Connected
    7264     random    0.37205    0.00000        161        113          0    repeat-4
    5220     random    0.23284    0.00000        339        125          0    repeat-8
    5578     random    0.23285    0.00000        516        127          0    repeat-8
    8752     random    0.45965    0.00000        590        145          0    repeat-13
    7772     random    0.37203    0.00000        404        113          0    repeat-4
    2157     random    0.37202    0.00000        229        111          0    repeat-2
     660     random    0.37203    0.00000        197        115          0    repeat-0
    3827     random    0.37202    0.00000        212         97          0    repeat-4
    6881     random    0.37202    0.00000        198        105          0    repeat-4
    4090     random    0.37202    0.00000        220        115          0    repeat-0
    6162     random    0.37203    0.00000        257        117          0    repeat-4
    3950     random    0.37203    0.00000        220        111          0    repeat-5
    6041     random    0.37203    0.00000        171        115          0    repeat-2
    9180     random    0.37202    0.00000        266        111          0    repeat-0
    4373     random    0.45964    0.00000        842        149          0    repeat-14
    9094     random    0.37203    0.00000        202        115          0    repeat-2
    6983     random    0.23285    0.00000        323        129          0    repeat-6
    4072     random    0.37202    0.00000        282        109          0    repeat-5
    7900     random    0.00000    0.00000        992        177          0    Not Connected
    2344     random    0.45950    0.00000        882        139          0    repeat-15
    8310     random    0.37204    0.00000        199        115          0    repeat-2
    2127     random    0.00000    0.00000        910        173          0    Not Connected
     138     random    0.37202    0.00000        224        111          0    repeat-0
    8307     random    0.37203    0.00000        576        113          0    repeat-5
    9244     random    1.15302    0.00000        730        151          0    barrier > max_thermal_window
    5115     random    0.37202    0.00000        402        115          0    repeat-5
     179     random    0.37202    0.00000        207        107          0    repeat-0
    7990     random    0.37203    0.00000        190        117          0    repeat-2
    3811     random    0.37203    0.00000        294        113          0    repeat-4
    3013     random    0.00000    0.00000        948        171          0    Not Connected
    9342     random    0.23285    0.00000        370        141          0    repeat-6
    6612     random    0.23284    0.00000        463        129          0    repeat-6
    3057     random    0.37202    0.00000        213        107          0    repeat-0
    5834     random    0.23283    0.00000        328        121          0    repeat-6
     509     random    0.45953    0.00000        612        145          0    repeat-15
    1728     random    0.37202    0.00000        182        107          0    repeat-5
    1984     random    0.37202    0.00000        366        117          0    repeat-0
    8691     random    0.23285    0.00000        321        131          0    repeat-9
    5675     random    0.00000    0.00000        330        113          0    Not Connected
    8655     random    0.37202    0.00000        824        111          0    repeat-5
    3748     random    0.23285    0.00000        303        131          0    repeat-6
    2870     random    0.37203    0.00000        232        115          0    repeat-2
    3572     random    0.37203    0.00000        259        119          0    repeat-4
    8388     random    0.37203    0.00000        184        109          0    repeat-2
    5465     random    0.37204    0.00000        287        113          0    repeat-2
    5175     random    0.37202    0.00000        237        113          0    repeat-0
    5265     random    0.37202    0.00000        188        111          0    repeat-4
    7717     random    0.23285    0.00000        352        135          0    repeat-3
    7054     random    0.37203    0.00000        261        117          0    repeat-5
      25     random    0.00000    0.00000        987        171          0    Not Connected
    8889     random    0.37203    0.00000        700        115          0    repeat-5
    3554     random    0.23285    0.00000        385        135          0    repeat-9
    5003     random    0.37204    0.00000        451        109          0    repeat-4
    3222     random    0.37203    0.00000        270        117          0    repeat-0
    7288     random    0.00000    0.00000        775        147          0    Not Connected
    1609     random    0.23284    0.00000        322        125          0    repeat-6
    7548     random    0.37203    0.00000        253        111          0    repeat-2
    5499     random    0.37203    0.00000        226        113          0    repeat-5
    1631     random    0.37202    0.00000        221        111          0    repeat-5
    9285     random    0.45951    0.00000        704        143          0    repeat-13
    3605     random    0.23285    0.00000        349        117          0    repeat-9
    3724     random    0.37203    0.00000        238        115          0    repeat-0
     498     random    0.00000    0.00000        526        171          0    Not Connected
    9519     random    0.37201    0.00000        199        107          0    repeat-4
    5395     random    0.37202    0.00000        243        111          0    repeat-0
    5098     random    0.00000    0.00000       1340        145          0    Not Connected
    9522     random    0.37205    0.00000        209        117          0    repeat-5
    8949     random    0.37202    0.00000        173        117          0    repeat-4
    7709     random    0.37203    0.00000        151        119          0    repeat-2
    1776     random    0.00000    0.00000        923        185          0    Not Connected
    8127     random    0.23285    0.00000        508        131          0    repeat-8
    2624     random    0.00000    0.00000        743        159          0    Not Connected
     192     random    0.37203    0.00000        416        103          0    repeat-2
    1867     random    0.00000    0.00000       6207        125          0    Not Connected
    3383     random    0.00000    0.00000        833        163          0    Not Connected
    9046     random    0.23285    0.00000        284        139          0    repeat-3
    3737     random    0.45953    0.00000        738        145          0    repeat-12
    9281     random    0.37201    0.00000        191         95          0    repeat-0
    8015     random    0.37202    0.00000        292        111          0    repeat-4
     614     random    0.37200    0.00000        217        105          0    repeat-0
    2544     random    0.00000    0.00000        649        151          0    Not Connected
    9787     random    0.00000    0.00000       1766        161          0    Not Connected
    7619     random    0.37203    0.00000        270        113          0    repeat-0
     161     random    0.37204    0.00000        243        113          0    repeat-4
    9258     random    0.23285    0.00000        706        129          0    repeat-6
     184     random    0.37203    0.00000        198        117          0    repeat-4
    4316     random    0.00000    0.00000       1232        165          0    Not Connected
    6524     random    0.37203    0.00000        212        113          0    repeat-2
    1238     random    0.37200    0.00000        248        107          0    repeat-4
    8565     random    0.37203    0.00000        161        111          0    repeat-0
     422     random    0.37204    0.00000        223        107          0    repeat-5
    4393     random    0.23284    0.00000        293        131          0    repeat-6
    4583     random    0.37202    0.00000        351        111          0    repeat-4
    1054     random    0.37201    0.00000        240        107          0    repeat-5
     774     random    0.37203    0.00000        222        113          0    repeat-2
    4226     random    0.37203    0.00000        206        111          0    repeat-5
    8284     random    0.37203    0.00000        191        117          0    repeat-4
    7761     random    0.00000    0.00000        622        167          0    Not Connected
    9548     random    0.45953    0.00000        648        143          0    repeat-7
    6368     random    0.37203    0.00000        167        115          0    repeat-0
