    wuid       type    barrier   max-dist    sad-fcs   mins-fcs   pref-fcs    result
    1847     random    3.44370    1.36105       1143        370          0    barrier > max_thermal_window
    4673     random    0.00000    1.33689       1579        257          0    Not Connected
    1987     random    0.00000    1.22101       2549        306          0    Not Connected
    2175     random    4.20341    1.40202       1409        271          0    barrier > max_thermal_window
    3947     random    0.60106    1.15798       3224        199          0    good-8
    2775     random    0.00000    1.57512       3414        376          0    Not Connected
    1429     random    0.00000    1.30864       1601        244          0    Not Connected
    3308     random    0.00000    1.37983       7064        560          0    Not Connected
    2103     random    0.00000    1.29258       2306        272          0    Not Connected
    4676     random    1.51191    1.62978       1088        236          0    good-9
      74     random    0.60106    1.44500       3256        199          0    repeat-8
    4084     random    0.00000    1.17686       1838        246          0    Not Connected
    1249     random    0.98563    1.19084       1362        250          0    repeat-5
    2788     random    3.44301    1.42136       1138        559          0    barrier > max_thermal_window
    5479     random    2.10616    1.52557       1228        293          0    barrier > max_thermal_window
    1697     random    0.00000    1.23935       5434        300          0    Not Connected
    3454     random    3.21465    1.04040       2222        514          0    barrier > max_thermal_window
    4964     random    0.98880    1.30555       1571        263          0    repeat-7
     775     random    4.20361    1.10840       1124        255          0    barrier > max_thermal_window
    4755     random    0.00000    1.21920       1636        298          0    Not Connected
    4255     random    0.60106    0.74479       3420        201          0    repeat-8
    5181     random    0.00000    1.75311       1695        260          0    Not Connected
    5331     random    1.84890    1.78083       1980        290          0    barrier > max_thermal_window
    4610     random    0.00000    1.41219       1819        317          0    Not Connected
    4632     random    0.98880    1.16656       1595        254          0    repeat-7
    3637     random    0.00000    1.46973       2211        293          0    Not Connected
    4804     random    0.60106    1.48855       3348        199          0    repeat-8
    3694     random    3.69980    1.46168       1770        317          0    barrier > max_thermal_window
    4757     random    1.51266    1.27138        858        235          0    good-10
    1908     random    3.01242    1.63022       3862        273          0    barrier > max_thermal_window
    5655     random    0.00000    1.54550       2812        242          0    Not Connected
     251     random    0.00000    1.24242       1519        215          0    Not Connected
     766     random    0.98563    1.36465       1688        250          0    repeat-2
    1189     random    0.00000    1.12129       4132        254          0    Not Connected
    5192     random    0.00000    1.32840       7479        248          0    Not Connected
    1560     random    0.00000    1.48205       5045        466          0    Not Connected
    2507     random    1.51266    1.84443       1105        232          0    repeat-10
    5055     random    0.00000    1.01741       5612        313          0    Not Connected
    2953     random    0.98563    1.03140       1607        250          0    repeat-5
    3464     random    0.00000    1.55831       1711        252          0    Not Connected
    4038     random    1.84890    1.22548       2099        285          0    barrier > max_thermal_window
    1248     random    0.00000    1.26992       5367        300          0    Not Connected
     431     random    0.00000    1.38251       5058        252          0    Not Connected
    1717     random    0.60106    1.31047       2238        215          0    repeat-4
    2312     random    4.44283    1.20415       2122        234          0    barrier > max_thermal_window
    3742     random    0.00000    1.81055       5373        299          0    Not Connected
     907     random    0.00000    1.50089       6241        500          0    Not Connected
    1993     random    0.00000    1.40046       1789        287          0    Not Connected
    3789     random    0.60106    1.32826       2955        200          0    repeat-8
    2899     random    1.48013    1.11788       2335        233          0    good-11
    1755     random    0.60106    0.94503       3053        204          0    repeat-8
    1649     random    7.05717    1.40785       2658        294          0    barrier > max_thermal_window
    2502     random    0.98880    1.26673       1601        259          0    repeat-6
    1425     random    0.00000    1.56029       2081        267          0    Not Connected
    4690     random    0.00000    0.92839       5026        252          0    Not Connected
    1088     random    0.00000    1.44513       5668        313          0    Not Connected
    4717     random    0.00000    1.28022       2271        206          0    Not Connected
    2765     random    0.98707    1.45852       1705        260          0    repeat-1
    3215     random    0.00000    1.26195       3020        354          0    Not Connected
    2121     random    0.00000    1.20309       1770        279          0    Not Connected
    5517     random    1.48013    1.49738       3125        259          0    good-12
    3617     random    3.45874    1.73544        901        304          0    barrier > max_thermal_window
    5524     random    0.00000    1.52597       1555        288          0    Not Connected
    4104     random    0.00000    1.10540       5569        313          0    Not Connected
    5375     random    0.00000    1.23472       5320        459          0    Not Connected
    2044     random    1.51266    1.49791       1085        255          0    good-13
    1303     random    0.98563    1.48111       1701        250          0    repeat-2
    3881     random    0.61954    1.52760       4156        187          0    good-14
    3591     random    0.00000    1.70428       2356        250          0    Not Connected
     685     random    0.60106    1.03859       3378        200          0    repeat-8
    4936     random    4.20361    1.15561        836        250          0    barrier > max_thermal_window
    4801     random    0.60106    0.92474       3215        200          0    repeat-8
     322     random    0.00000    1.51868       2647        250          0    Not Connected
    1672     random    4.21469    1.61823        665        268          0    barrier > max_thermal_window
     694     random    3.45841    1.49028       1382        288          0    barrier > max_thermal_window
    5245     random    0.00000    1.79703       5671        313          0    Not Connected
    2413     random    0.98707    1.57512       1409        260          0    repeat-3
      67     random    3.44301    1.34939       1083        549          0    barrier > max_thermal_window
    2527     random    3.44368    1.36960        989        355          0    barrier > max_thermal_window
    1269     random    1.51281    1.39668        802        225          0    good-15
    3864     random    1.51266    1.78419       1500        237          0    repeat-13
    1366     random    1.51281    1.42245       1054        248          0    repeat-0
    5231     random    0.98707    1.15545       1616        240          0    repeat-1
    2431     random    2.17857    1.70089       1256        260          0    barrier > max_thermal_window
    3904     random    0.00000    1.24142       5736        316          0    Not Connected
     638     random    0.00000    1.26128       6348        356          0    Not Connected
    1413     random    1.51191    1.77242       1234        239          0    good-16
    2677     random    0.00000    1.52524       1515        223          0    Not Connected
     879     random    0.00000    1.41510       5112        300          0    Not Connected
    3733     random    1.51281    1.11874       1217        246          0    repeat-0
     840     random    1.48054    1.19151       2869        240          0    good-17
    5461     random    0.00000    1.23887       1256        267          0    Not Connected
    5752     random    4.23411    1.61826       2036        294          0    barrier > max_thermal_window
     459     random    3.44370    1.45985       1153        357          0    barrier > max_thermal_window
    2069     random    1.51266    1.47166        927        233          0    repeat-10
    1383     random    0.98707    1.45935       1353        260          0    repeat-3
    1890     random    0.00000    1.30444       5728        313          0    Not Connected
    3895     random    0.00000    1.49271       1985        239          0    Not Connected
     898     random    0.00000    1.39267       4919        312          0    Not Connected
    1172     random    0.61954    1.13015       3011        192          0    repeat-14
    4240     random    0.00000    1.79253       2183        254          0    Not Connected
    3262     random    3.69980    1.36034       1915        336          0    barrier > max_thermal_window
    1049     random    4.20361    1.66309        694        253          0    barrier > max_thermal_window
    3667     random    5.25120    1.29763       4492        320          0    barrier > max_thermal_window
     968     random    0.00000    1.21692       2150        236          0    Not Connected
    5579     random    0.00000    1.28062       4141        255          0    Not Connected
    4155     random    2.17962    1.14562       1317        272          0    barrier > max_thermal_window
     365     random    1.48054    1.41704       2562        244          0    repeat-17
     695     random    0.98563    1.41665       1590        250          0    repeat-5
    2880     random    0.00000    1.45043       4606        250          0    Not Connected
      92     random    0.00000    1.49843       2209        264          0    Not Connected
    2466     random    0.00000    1.23257       5688        312          0    Not Connected
    2958     random    0.00000    1.66769       1678        327          0    Not Connected
    4609     random    0.00000    1.44490       2604        296          0    Not Connected
    4278     random    1.51191    1.56642       1079        237          0    repeat-16
     733     random    0.00000    1.56324       2159        248          0    Not Connected
    4946     random    0.00000    1.82003       5676        314          0    Not Connected
    4266     random    0.00000    1.94880       2303        283          0    Not Connected
    2665     random    0.00000    1.14877       4583        272          0    Not Connected
    3702     random    0.00000    1.33322       3178        232          0    Not Connected
    1524     random    3.44370    1.29819       1200        378          0    barrier > max_thermal_window
    2072     random    1.51191    1.79393        907        250          0    repeat-16
    1590     random    0.00000    1.74251       2676        307          0    Not Connected
    4243     random    0.00000    1.29496       5761        313          0    Not Connected
     253     random    4.21469    1.56524        977        260          0    barrier > max_thermal_window
    3777     random    0.00000    1.62406       5650        313          0    Not Connected
    2251     random    3.69957    1.49675       1815        298          0    barrier > max_thermal_window
    5695     random    0.00000    1.10653       1951        263          0    Not Connected
     524     random    3.21426    1.66657       1290        318          0    barrier > max_thermal_window
    5680     random    3.44370    1.34121       1109        365          0    barrier > max_thermal_window
    5804     random    2.08535    1.32660       1441        314          0    barrier > max_thermal_window
      30     random    0.00000    1.45386       5700        313          0    Not Connected
    1417     random    0.00000    1.12757       5580        313          0    Not Connected
    4022     random    0.00000    1.44378       3875        339          0    Not Connected
    2667     random    1.51191    1.19123       1108        247          0    repeat-16
    3848     random    0.00000    1.46387       4442        351          0    Not Connected
     761     random    0.00000    1.36013       3293        250          0    Not Connected
    3201     random    3.41210    1.37253        961        350          0    barrier > max_thermal_window
    2326     random    1.61547    0.94243       3692        243          0    good-18
    4806     random    0.00000    1.07616       5794        313          0    Not Connected
    5264     random    0.00000    1.58948       3636        221          0    Not Connected
    4507     random    1.51191    1.33145       1017        237          0    repeat-16
    4880     random    2.08415    1.29150       1358        324          0    barrier > max_thermal_window
    5835     random    3.44370    1.30101       1587        374          0    barrier > max_thermal_window
    4988     random    1.61630    1.03928       3760        230          0    good-19
    2547     random    0.00000    1.25190       1574        222          0    Not Connected
    3714     random    1.51191    1.62111       1031        227          0    repeat-16
    1544     random    0.98880    1.32450       1524        250          0    repeat-6
    1720     random    0.00000    1.57216       5910        249          0    Not Connected
    5637     random    1.91824    1.54101       3510        366          0    barrier > max_thermal_window
    4454     random    0.60106    1.51709       3065        199          0    repeat-8
    3088     random    3.69955    1.23647       2094        314          0    barrier > max_thermal_window
    3070     random    0.00000    1.06060       5724        313          0    Not Connected
    3399     random    0.00000    1.26826       5508        311          0    Not Connected
    4784     random    0.00000    1.11675       5592        314          0    Not Connected
    2317     random    0.00000    1.20406       2383        237          0    Not Connected
    4286     random    4.21469    1.53041       1517        260          0    barrier > max_thermal_window
     392     random    0.00000    1.29219       2791        240          0    Not Connected
    3186     random    0.00000    1.14752       4568        243          0    Not Connected
    1170     random    0.00000    1.16735       6650        460          0    Not Connected
    1105     random    3.41040    1.68627       1447        550          0    barrier > max_thermal_window
    2858     random    0.98707    1.21942       1589        260          0    repeat-3
    5012     random    1.48054    1.46413       3344        247          0    good-20
    4172     random    3.01352    1.52836       3378        242          0    barrier > max_thermal_window
    5688     random    0.00000    1.27573       2335        312          0    Not Connected
     965     random    0.00000    1.30099       5344        299          0    Not Connected
     197     random    0.00000    1.12093       5681        313          0    Not Connected
    3292     random    0.00000    1.42799       2230        319          0    Not Connected
    3050     random    0.00000    1.39229       5577        314          0    Not Connected
     611     random    0.00000    1.56725       5377        299          0    Not Connected
     470     random    0.00000    1.28665       6641        593          0    Not Connected
    4034     random    0.00000    1.35678       5739        313          0    Not Connected
    4493     random    0.00000    0.94437       2048        238          0    Not Connected
    5661     random    0.00000    1.32104       1671        241          0    Not Connected
    2532     random    3.69957    1.58528       1822        295          0    barrier > max_thermal_window
    1862     random    0.00000    1.21110       5750        321          0    Not Connected
    3561     random    0.00000    1.11186       5586        292          0    Not Connected
     145     random    0.00000    1.39156       1597        277          0    Not Connected
    1527     random    0.00000    1.39948       2027        261          0    Not Connected
    1113     random    0.00000    1.48448       5656        313          0    Not Connected
    2837     random    1.51191    1.62958       1033        243          0    repeat-9
    2268     random    0.98707    1.70651       1522        260          0    repeat-3
    5403     random    0.00000    1.16725       1961        236          0    Not Connected
    5348     random    0.00000    1.63597       1899        258          0    Not Connected
    4018     random    0.00000    1.48225       1550        280          0    Not Connected
    4228     random    0.98707    1.22134       1722        240          0    repeat-1
    1361     random    0.00000    1.33765       1774        330          0    Not Connected
    4420     random    3.44301    1.20712       1081        553          0    barrier > max_thermal_window
    5440     random    3.41210    1.76380       1375        350          0    barrier > max_thermal_window
    2678     random    3.45841    1.37871       1523        288          0    barrier > max_thermal_window
    5250     random    0.00000    1.16964       2568        245          0    Not Connected
     945     random    0.00000    1.23685       3003        239          0    Not Connected
    5220     random    0.60106    1.29523       3172        201          0    repeat-8
    2157     random    0.00000    1.33442        347        258          0    Not Connected
     660     random    0.00000    1.18851       8917        376          0    Not Connected
    3827     random    0.00000    1.13977       1632        385          0    Not Connected
    4090     random    0.00000    1.20882       2900        227          0    Not Connected
    3950     random    0.00000    1.48250       3194        256          0    Not Connected
    4373     random    0.00000    1.76926       1904        261          0    Not Connected
    4072     random    0.00000    1.09035       5578        253          0    Not Connected
    2344     random    0.00000    1.34307       5755        313          0    Not Connected
    2127     random    1.78686    1.51969       1414        325          0    good-21
     138     random    0.00000    1.29100       1040        214          0    Not Connected
    5115     random    0.98880    1.21255       1587        264          0    repeat-6
     179     random    0.00000    1.51381       2055        253          0    Not Connected
    3811     random    0.60106    1.23167       3358        199          0    repeat-8
    3013     random    3.41210    1.38409       1409        356          0    barrier > max_thermal_window
    3057     random    3.45931    1.31178        925        297          0    barrier > max_thermal_window
     509     random    0.00000    1.21191       5324        300          0    Not Connected
    1728     random    0.00000    1.04837       2273        264          0    Not Connected
    1984     random    0.00000    1.41097       3756        428          0    Not Connected
    3748     random    3.45874    1.54758       1189        308          0    barrier > max_thermal_window
    2870     random    1.84620    1.24799       1524        283          0    barrier > max_thermal_window
    3572     random    0.00000    1.30228       1423        359          0    Not Connected
    5465     random    2.18131    1.46708       1084        271          0    barrier > max_thermal_window
    5175     random    3.44370    1.45339       1190        377          0    barrier > max_thermal_window
    5265     random    0.60106    1.15953       3197        200          0    repeat-4
    3554     random    0.00000    1.40975       5632        314          0    Not Connected
    5003     random    0.00000    1.18962       5691        321          0    Not Connected
    3222     random    0.00000    1.44551       2178        332          0    Not Connected
    1609     random    1.51266    1.29799       1081        251          0    repeat-10
    5499     random    0.00000    1.47611       1854        264          0    Not Connected
    1631     random    0.00000    1.15513       1922        262          0    Not Connected
    3605     random    1.51191    1.15119        961        231          0    repeat-9
    3724     random    0.98707    1.11728       1558        260          0    repeat-1
     498     random    0.98563    1.54741       1548        250          0    repeat-5
    5395     random    1.61448    1.07793       1870        251          0    good-22
    5098     random    0.00000    1.38330       1728        243          0    Not Connected
    1776     random    0.98707    1.24915       1618        260          0    repeat-1
    2624     random    0.00000    1.66231       5507        313          0    Not Connected
     192     random    0.60106    0.89919        770        213          0    repeat-4
    1867     random    0.00000    1.46795       1298        294          0    Not Connected
    3383     random    0.00000    1.22553       5109        243          0    Not Connected
    3737     random    0.98563    1.61561       1388        250          0    repeat-2
     614     random    1.51191    1.52604       1249        237          0    repeat-9
    2544     random    0.61954    1.42881       4105        199          0    repeat-14
     161     random    2.18131    1.59331       1384        270          0    barrier > max_thermal_window
     184     random    0.00000    1.08050       8321        270          0    Not Connected
    4316     random    1.51266    1.63277       1059        259          0    repeat-10
    1238     random    3.45841    1.45854       1090        285          0    barrier > max_thermal_window
     422     random    0.00000    1.29382       1611        341          0    Not Connected
    4393     random    0.00000    1.37811       4320        242          0    Not Connected
    4583     random    0.60106    0.98147       3475        204          0    repeat-4
    1054     random    0.00000    1.54337       1231        254          0    Not Connected
     774     random    2.80265    2.02638       1965        268          0    barrier > max_thermal_window
    4226     random    0.00000    1.12385       5556        312          0    Not Connected
    3089     random    0.00000    1.13373       3028        276          0    Not Connected
    2458     random    5.67053    1.41818       5150        315          0    barrier > max_thermal_window
    2193     random    0.61954    1.30231       4250        187          0    repeat-14
    4167     random    0.00000    1.31494       5289        300          0    Not Connected
    3432     random    4.19347    1.30671       1035        318          0    barrier > max_thermal_window
     195     random    1.51191    1.58615        996        237          0    repeat-9
    4461     random    0.00000    0.95665       1904        236          0    Not Connected
    1959     random    3.44368    1.11273       1565        377          0    barrier > max_thermal_window
    4863     random    3.44370    1.08877       1229        375          0    barrier > max_thermal_window
      90     random    0.00000    1.33217       1568        401          0    Not Connected
    4160     random    1.51266    1.22676       1064        232          0    repeat-10
    4862     random    0.00000    1.05406       1821        272          0    Not Connected
    5577     random    0.00000    1.12683       1931        302          0    Not Connected
     437     random    0.00000    1.30313       1175        322          0    Not Connected
    2161     random    3.21426    1.61033       1884        314          0    barrier > max_thermal_window
     900     random    0.98707    1.36017       1482        240          0    repeat-1
     518     random    0.98880    1.40395       1097        245          0    repeat-6
    1788     random    3.44301    1.33594       1133        556          0    barrier > max_thermal_window
    3489     random    0.00000    1.44131       5615        316          0    Not Connected
    4249     random    0.00000    1.21085       2504        219          0    Not Connected
    3729     random    1.51281    1.01981        865        263          0    repeat-0
     709     random    0.98707    1.36505       2020        240          0    repeat-1
    1932     random    0.00000    1.01550       5793        313          0    Not Connected
    1378     random    3.45841    1.26231       1076        299          0    barrier > max_thermal_window
    2310     random    1.48054    1.19433       2900        232          0    repeat-17
     209     random    0.00000    1.52772       2722        255          0    Not Connected
    4885     random    7.01135    1.39413       1318        303          0    barrier > max_thermal_window
      87     random    1.51191    1.08625        714        251          0    repeat-16
    3160     random    0.00000    1.54358       1843        238          0    Not Connected
    5525     random    1.48013    1.05258       2871        259          0    repeat-12
    3444     random    5.23178    1.40449       1135        297          0    barrier > max_thermal_window
    2947     random    3.41051    1.23621       1295        379          0    barrier > max_thermal_window
    3217     random    0.00000    1.68115       4006        402          0    Not Connected
    5686     random    0.00000    1.27568       1536        303          0    Not Connected
    2207     random    3.45874    1.20376       1158        293          0    barrier > max_thermal_window
    4509     random    0.00000    1.35691       2100        287          0    Not Connected
    1944     random    0.60106    1.07729       3276        198          0    repeat-4
    1552     random    4.19347    1.28761        957        319          0    barrier > max_thermal_window
    5080     random    4.48622    1.40670       1075        284          0    barrier > max_thermal_window
    1992     random    0.00000    0.95472       1908        236          0    Not Connected
    5018     random    0.00000    1.33756       4963        252          0    Not Connected
     535     random    0.00000    0.95883       5396        455          0    Not Connected
    1961     random    0.00000    1.60246       1442        313          0    Not Connected
    4663     random    1.62469    1.30254       1401        283          0    good-23
    2134     random    3.41040    1.36519       1197        562          0    barrier > max_thermal_window
    2209     random    0.00000    1.31344       5338        299          0    Not Connected
      56     random    0.00000    1.21403       5647        313          0    Not Connected
     888     random    1.49328    1.36504       1500        281          0    good-24
    3684     random    3.44368    1.40111       1168        368          0    barrier > max_thermal_window
    4469     random    0.00000    1.41943       5417        300          0    Not Connected
    5254     random    0.98563    1.39169       1564        250          0    repeat-5
    1739     random    3.44370    0.83727       1302        355          0    barrier > max_thermal_window
    2137     random    0.00000    1.70901       5720        316          0    Not Connected
    5359     random    0.00000    1.68520       2164        261          0    Not Connected
    3028     random    7.63045    1.41744       1633        352          0    barrier > max_thermal_window
    2986     random    0.98563    1.37842       1598        250          0    repeat-2
    1307     random    3.01352    1.19772       3866        273          0    barrier > max_thermal_window
    1065     random    4.24426    1.21447       1979        288          0    barrier > max_thermal_window
     534     random    0.00000    1.25723       1809        235          0    Not Connected
    4123     random    0.00000    1.22293       2311        278          0    Not Connected
    4472     random    1.51281    1.46765        905        243          0    repeat-0
    1518     random    0.00000    1.37052       7154        291          0    Not Connected
    5617     random    3.45931    1.43666       1005        281          0    barrier > max_thermal_window
    4219     random    0.00000    1.40556       5196        300          0    Not Connected
    4485     random    1.51281    1.46038       1161        240          0    repeat-15
    4738     random    1.61547    1.28358       2686        253          0    good-25
    2182     random    2.15799    1.24016       1495        283          0    barrier > max_thermal_window
    3200     random    0.00000    1.31321       5535        313          0    Not Connected
    1933     random    0.00000    1.80920       1534        364          0    Not Connected
    4574     random    0.00000    1.75350       5485        314          0    Not Connected
     675     random    1.48013    1.30211       3056        259          0    repeat-11
    1773     random    0.61954    1.28889       4074        191          0    repeat-14
     699     random    0.00000    1.14303       4075        286          0    Not Connected
    1615     random    0.00000    1.67791       3641        273          0    Not Connected
    1209     random    1.19647    1.53675       1246        262          0    good-26
    1506     random    2.10126    1.19414       1099        312          0    barrier > max_thermal_window
    3705     random    3.44368    1.19593       1014        366          0    barrier > max_thermal_window
    1778     random    3.69955    1.59011       2084        299          0    barrier > max_thermal_window
     299     random    0.00000    1.47203       5996        245          0    Not Connected
    3957     random    0.98563    1.46620       1616        250          0    repeat-2
    4019     random    0.00000    1.25179       4251        332          0    Not Connected
    1913     random    0.00000    1.39031       4122        276          0    Not Connected
    2459     random    0.98707    1.53963       1613        240          0    repeat-1
    5186     random    2.10126    1.35593       2092        303          0    barrier > max_thermal_window
    2463     random    0.00000    1.54170       4434        248          0    Not Connected
    3894     random    0.60106    0.88068       3032        200          0    repeat-8
     445     random    0.00000    1.30377       1449        306          0    Not Connected
    2574     random    1.61448    1.06728       3874        241          0    good-27
    5146     random    4.24426    1.36286       2064        298          0    barrier > max_thermal_window
    3562     random    1.51281    1.22168       1009        235          0    repeat-0
    3933     random    2.10164    1.79656       2208        291          0    barrier > max_thermal_window
    4950     random    0.60106    0.97103       3398        197          0    repeat-8
    4468     random    3.41051    1.35652       1480        365          0    barrier > max_thermal_window
    4694     random    0.00000    1.30976       5803        313          0    Not Connected
    4977     random    3.44301    1.28185       1193        554          0    barrier > max_thermal_window
    4433     random    0.61954    1.23315       4200        202          0    repeat-14
    3812     random    0.98708    1.08355       1205        258          0    repeat-1
     528     random    0.00000    1.33555       2310        238          0    Not Connected
    3058     random    0.00000    1.29483       1691        261          0    Not Connected
    5438     random    0.98563    1.22315       1684        250          0    repeat-2
    2380     random    0.00000    1.25478       5756        313          0    Not Connected
    1510     random    1.51281    1.43919       1241        232          0    repeat-0
    2644     random    1.48054    1.13861       2396        239          0    repeat-20
    2649     random    1.61547    1.61349       3402        238          0    repeat-18
    2538     random    0.00000    1.50740       1556        236          0    Not Connected
    4376     random    0.00000    0.98527       5414        300          0    Not Connected
    3040     random    1.51191    1.33133        814        231          0    repeat-16
    4511     random    1.51281    1.30890       2955        251          0    repeat-15
    2092     random    0.60106    1.26772       2961        201          0    repeat-4
    5594     random    0.00000    1.36824       5396        300          0    Not Connected
    5429     random    4.20342    1.72346        803        275          0    barrier > max_thermal_window
    3995     random    0.00000    1.33105       5096        300          0    Not Connected
     782     random    1.51281    1.73819       1438        247          0    repeat-0
    2151     random    0.00000    1.20479       5369        299          0    Not Connected
    1329     random    0.00000    1.20050       2398        255          0    Not Connected
    3209     random    2.10126    1.57550       1581        313          0    barrier > max_thermal_window
    5322     random    0.00000    1.16325       2385        320          0    Not Connected
    4354     random    1.84620    1.39964       1768        266          0    barrier > max_thermal_window
    5396     random    0.00000    1.48042       2347        352          0    Not Connected
    4686     random    4.20361    1.10584       1508        255          0    barrier > max_thermal_window
    1128     random    0.00000    1.62980       1848        328          0    Not Connected
    2948     random    0.00000    1.27014       1475        222          0    Not Connected
    3992     random    0.00000    1.56509       6954        281          0    Not Connected
    1073     random    0.00000    1.40333       2337        249          0    Not Connected
    5420     random    0.61954    1.32614       3746        187          0    repeat-14
    3623     random    0.98707    1.15849       1601        241          0    repeat-3
     677     random    3.44301    1.36795       1094        553          0    barrier > max_thermal_window
    3231     random    0.60106    1.42313       3226        205          0    repeat-8
    2913     random    0.00000    0.95953       5750        316          0    Not Connected
    5417     random    1.20702    1.21324       1057        265          0    good-28
    1965     random    3.44301    1.12429       1023        553          0    barrier > max_thermal_window
    5508     random    0.00000    1.54815       1446        252          0    Not Connected
    2518     random    0.61954    1.07869       4104        197          0    repeat-14
    2648     random    0.60106    1.22730       3556        200          0    repeat-8
    2165     random    0.60106    1.05752       3175        201          0    repeat-8
    1639     random    0.00000    2.10796       5646        313          0    Not Connected
    4889     random    4.20361    1.58134       1111        255          0    barrier > max_thermal_window
     348     random    1.51191    1.49151       1046        241          0    repeat-9
     133     random    0.00000    1.57296       2072        248          0    Not Connected
     330     random    0.00000    1.40869       1916        249          0    Not Connected
    1488     random    0.00000    1.45736       2729        342          0    Not Connected
    3666     random    1.51281    1.55290       1041        246          0    repeat-0
    5092     random    4.24426    1.53761       2012        287          0    barrier > max_thermal_window
    3600     random    1.62350    1.40079       1779        275          0    good-29
    3354     random    0.00000    1.46348       4619        276          0    Not Connected
    4306     random    3.21462    1.39023       2086        320          0    barrier > max_thermal_window
    5831     random    0.60106    1.37693       2720        204          0    repeat-8
    2521     random    0.00000    1.48374       5677        313          0    Not Connected
    4826     random    1.51191    1.30416       1127        234          0    repeat-9
    4546     random    0.00000    1.44683       5202        313          0    Not Connected
    5372     random    0.00000    1.75756       2844        310          0    Not Connected
    2585     random    0.00000    1.49935       4850        305          0    Not Connected
    4818     random    3.44368    1.46744       1240        352          0    barrier > max_thermal_window
    3448     random    1.51281    1.31258       1054        246          0    repeat-15
    2907     random    3.44370    1.27063       1451        351          0    barrier > max_thermal_window
     893     random    0.00000    1.73222       2941        243          0    Not Connected
    3085     random    1.51191    1.22224       1072        242          0    repeat-9
    2263     random    0.00000    1.39764       5530        313          0    Not Connected
    4564     random    0.00000    0.97971       4011        348          0    Not Connected
    2957     random    0.00000    1.23688       6285        276          0    Not Connected
     154     random    4.21469    1.46079        837        277          0    barrier > max_thermal_window
    4688     random    4.48622    1.44313       1107        291          0    barrier > max_thermal_window
     114     random    0.98708    1.32417       1227        258          0    repeat-1
    2490     random    0.00000    1.66329       2678        204          0    Not Connected
    3246     random    0.98563    1.15242       1625        250          0    repeat-5
     730     random    5.36174    1.70668       1659        423          0    barrier > max_thermal_window
    2028     random    0.98707    1.49156       1643        260          0    repeat-3
    5180     random    0.00000    1.12860       5379        299          0    Not Connected
    1060     random    0.00000    1.33425       1812        260          0    Not Connected
    3421     random    3.44301    1.35472       1060        554          0    barrier > max_thermal_window
    4478     random    0.00000    1.47633       5728        323          0    Not Connected
    2089     random    1.51266    1.52492       1161        260          0    repeat-13
     527     random    0.98707    1.52880       1589        260          0    repeat-3
    1035     random    1.61448    1.12691       1650        241          0    repeat-22
    1206     random    2.10616    1.58855       1335        304          0    barrier > max_thermal_window
    3779     random    0.00000    1.34652       1571        262          0    Not Connected
    1626     random    0.00000    1.50464       1261        256          0    Not Connected
     854     random    0.00000    1.52567       5295        300          0    Not Connected
